,head_label,tail_label,head_name,tail_name,ans
209,AB13455,BA5853,微光壓褶公主袖口鬆緊前短後長上衣,高含棉街頭風牛仔腰鬆緊織帶造型哈倫長褲,fit
210,AB13455,CA2202,微光壓褶公主袖口鬆緊前短後長上衣,緞面微光澤後腰鬆緊A字長裙,fit
211,AB13455,BA5980,微光壓褶公主袖口鬆緊前短後長上衣,保暖內刷毛彈力腰鬆緊配色壓線緊身內搭長褲,fit
212,AB13455,CA2145,微光壓褶公主袖口鬆緊前短後長上衣,質感燈芯絨開衩傘襬中長裙,fit
213,AB13455,BA6037,微光壓褶公主袖口鬆緊前短後長上衣,修長比例．保暖燈心絨鬆緊直筒褲,not_fit
214,AB13455,BA5899,微光壓褶公主袖口鬆緊前短後長上衣,高彈力高腰排扣抓破抽鬚緊身長褲,fit
215,AB13455,BA6065,微光壓褶公主袖口鬆緊前短後長上衣,保暖質感毛呢修身反摺直筒西裝長褲,fit
216,AB13455,CA2106,微光壓褶公主袖口鬆緊前短後長上衣,復古配色格紋後鬆緊荷葉短裙,not_fit
217,AB13455,CA2169,微光壓褶公主袖口鬆緊前短後長上衣,質感不易皺造型排釦不對稱A字膝上褲裙,fit
218,AB13455,BA6023,微光壓褶公主袖口鬆緊前短後長上衣,率性遮肉修飾口袋縮口工裝長褲,fit
219,AB13455,BA6040,微光壓褶公主袖口鬆緊前短後長上衣,假兩件．排釦短裙拼接彈性斜紋窄管褲,fit
220,AB13460,KL0934,撞色文藝質感燙印荷葉下襬雪紡上衣,率性水洗刷色抓破牛仔長褲,wrong
221,AB13460,BA6028,撞色文藝質感燙印荷葉下襬雪紡上衣,質感混色磨毛打褶後腰鬆緊直筒褲,fit
222,AB13460,BA5828,撞色文藝質感燙印荷葉下襬雪紡上衣,純色高腰顯瘦彈力加壓吸濕排汗窄管緊身長褲,fit
223,AB13460,BA5896,撞色文藝質感燙印荷葉下襬雪紡上衣,高彈力牛仔雙排釦抽鬚緊身長褲,fit
224,AB13460,KS0728,撞色文藝質感燙印荷葉下襬雪紡上衣,台灣製造．高彈力造型車縫拼接織帶運動貼腿褲,not_fit
225,AB13460,CA2085,撞色文藝質感燙印荷葉下襬雪紡上衣,純色透氣針織腰鬆緊木耳邊A字短裙,not_fit
226,AB13460,BA6041,撞色文藝質感燙印荷葉下襬雪紡上衣,造型腰頭高彈力內刷毛緊身窄管長褲,fit
227,AB13460,MA0351,撞色文藝質感燙印荷葉下襬雪紡上衣,魔術360~點點雪紡紗層次蛋糕裙,not_fit
228,AB13460,CA2233,撞色文藝質感燙印荷葉下襬雪紡上衣,保暖高含棉磨毛格紋拼接木耳邊鬆緊腰帶長裙,fit
229,AB13460,QA1167,撞色文藝質感燙印荷葉下襬雪紡上衣,糖果鈕釦純棉率性牛仔褲,wrong
230,AB13460,CA2232,撞色文藝質感燙印荷葉下襬雪紡上衣,高雅毛呢配色線條修身A字短裙,fit
231,AB13460,FA2303,撞色文藝質感燙印荷葉下襬雪紡上衣,格紋柔軟針織包芯紗A字裙,fit
232,AB13460,BA5894,撞色文藝質感燙印荷葉下襬雪紡上衣,輕暖內刷毛．仿舊水洗刷破丹寧窄管褲,fit
233,AB13460,BA5882,撞色文藝質感燙印荷葉下襬雪紡上衣,小復古男友風後鬆緊丹寧/牛仔寬褲．附編織皮帶,fit
234,AB13460,KB1151,撞色文藝質感燙印荷葉下襬雪紡上衣,KITTY聖誕系列~純棉口袋印圖後腰鬆緊排釦中長裙,fit
235,AB13460,BA5895,撞色文藝質感燙印荷葉下襬雪紡上衣,彈力修身牛仔刷色抽鬚小喇叭褲,fit
236,AB13460,CA2138,撞色文藝質感燙印荷葉下襬雪紡上衣,保暖毛呢學院文青風配色格紋內裡褲百褶短裙,fit
237,AB13460,BA6033,撞色文藝質感燙印荷葉下襬雪紡上衣,保暖內磨毛收腹寬版剪接鬆緊腰頭彈力窄管褲,fit
238,AB13460,FA2323,撞色文藝質感燙印荷葉下襬雪紡上衣,純色柔軟拼織坑條細針織優雅傘襬A字裙,fit
239,AB13460,BA5833,撞色文藝質感燙印荷葉下襬雪紡上衣,高含棉．復古丹寧/牛仔高腰直筒小男友褲,fit
240,AB13466,CA2250,舒適簡約純色排釦荷葉領綁結上衣,蕾絲拼接荷葉裙襬內刷毛A字魚尾裙,fit
241,AB13466,BA5943,舒適簡約純色排釦荷葉領綁結上衣,保暖純色修身彈力鬆緊腰緊身內搭長褲,fit
242,AB13466,BA5931,舒適簡約純色排釦荷葉領綁結上衣,高磅數質感打褶修身直筒七分褲,fit
243,AB13466,BA5892,舒適簡約純色排釦荷葉領綁結上衣,高腰彈力舒爽抽鬚造型腰頭緊身窄管牛仔長褲,fit
244,AB13466,CA2185,舒適簡約純色排釦荷葉領綁結上衣,質感紋理豹紋印花壓褶皺皺布後鬆緊中長裙,fit
245,AB13466,KG1006,舒適簡約純色排釦荷葉領綁結上衣,多色羅紋褲口腰鬆緊抽繩長褲,not_fit
246,AB13466,CA2085,舒適簡約純色排釦荷葉領綁結上衣,純色透氣針織腰鬆緊木耳邊A字短裙,fit
247,AB13466,CA2169,舒適簡約純色排釦荷葉領綁結上衣,質感不易皺造型排釦不對稱A字膝上褲裙,fit
248,AB13466,KG0956,舒適簡約純色排釦荷葉領綁結上衣,毛呢格紋配色腰鬆緊反折直筒褲,fit
249,AB13466,BA6034,舒適簡約純色排釦荷葉領綁結上衣,純色高含棉坑條燈芯絨腰鬆緊五分短寬褲,fit
250,AB13466,QA1104,舒適簡約純色排釦荷葉領綁結上衣,兔子口袋彈力好動褲/長褲,wrong
251,AB13466,CA2132,舒適簡約純色排釦荷葉領綁結上衣,質感幾何花草印花細百褶中裙,fit
252,AB13466,CA2235,舒適簡約純色排釦荷葉領綁結上衣,優雅滿版個性印花傘襬蛋糕長裙,fit
253,AB13466,QA1152,舒適簡約純色排釦荷葉領綁結上衣,後開衩率性抽鬚彈力牛仔褲,wrong
254,AB13466,BA5868,舒適簡約純色排釦荷葉領綁結上衣,視覺-5KG。修身高彈高腰收腹腰鬆緊窄管牛仔長褲,fit
255,AB13466,BA5840,舒適簡約純色排釦荷葉領綁結上衣,簡約知性立挺打褶造型西裝短褲．附質感皮帶,fit
256,AB13466,MA0360,舒適簡約純色排釦荷葉領綁結上衣,魔術360~率性刷破點點口袋牛仔孕婦褲,wrong
257,AB13466,CA2232,舒適簡約純色排釦荷葉領綁結上衣,高雅毛呢配色線條修身A字短裙,fit
258,AB13466,KS0730,舒適簡約純色排釦荷葉領綁結上衣,台灣製造．配色交叉腰頭微寬褲管運動褲,not_fit
259,AB13466,CA2249,舒適簡約純色排釦荷葉領綁結上衣,復古緹花刺繡暖感硬挺A字短裙,fit
260,AB13478,BA5907,飄逸女神透膚點點荷葉袖雪紡上衣,親子系列~高含棉縮腰抽繩吊帶褲/連身褲,not_fit
261,AB13478,BA5946,飄逸女神透膚點點荷葉袖雪紡上衣,高彈力修身牛仔哈倫長褲,fit
262,AB13478,BA5810,飄逸女神透膚點點荷葉袖雪紡上衣,質感雪紡後鬆緊修身打褶寬褲,fit
263,AB13478,KL0932,飄逸女神透膚點點荷葉袖雪紡上衣,紳士格紋縮口休閒褲,wrong
264,AB13478,BA6141,飄逸女神透膚點點荷葉袖雪紡上衣,假兩件彈力腰鬆緊內搭A字長褲裙,fit
265,AB13478,BA5858,飄逸女神透膚點點荷葉袖雪紡上衣,純色雪紡不易皺後鬆緊造型腰頭打褶西裝短褲,fit
266,AB13478,QA1153,飄逸女神透膚點點荷葉袖雪紡上衣,純棉條紋口袋休閒牛仔褲,wrong
267,AB13478,KL1012,飄逸女神透膚點點荷葉袖雪紡上衣,仿舊水洗丹寧鬆緊縮口牛仔褲,wrong
268,AB13478,KS0730,飄逸女神透膚點點荷葉袖雪紡上衣,台灣製造．配色交叉腰頭微寬褲管運動褲,not_fit
269,AB13478,CA2142,飄逸女神透膚點點荷葉袖雪紡上衣,臧芮軒。雪紡珍珠裝飾開衩A字中裙褲裙,fit
270,AB13478,CA2057,飄逸女神透膚點點荷葉袖雪紡上衣,高含棉大口袋開衩牛仔長裙(附腰帶),fit
271,AB13478,BA6039,飄逸女神透膚點點荷葉袖雪紡上衣,高含棉磨毛彈力纖腿喇叭褲,fit
272,AB13478,BA6018,飄逸女神透膚點點荷葉袖雪紡上衣,韓系簡約造型腰頭打褶直筒寬褲,fit
273,AB13478,KB1117,飄逸女神透膚點點荷葉袖雪紡上衣,KITTY露營系列~純棉大口袋腰鬆緊綁帶中長裙,fit
274,AB13478,CA2197,飄逸女神透膚點點荷葉袖雪紡上衣,純色質感毛呢A字百褶短裙,fit
275,AB13478,CA2082,飄逸女神透膚點點荷葉袖雪紡上衣,純色不易皺後鬆緊可調節吊帶長裙,fit
276,AB13478,CA2168,飄逸女神透膚點點荷葉袖雪紡上衣,純色毛呢附腰帶內裡魚尾裙,fit
277,AB13478,CA2110,飄逸女神透膚點點荷葉袖雪紡上衣,細緻絨毛網紗點點舒適內裡長裙,fit
278,AB13478,MA0370,飄逸女神透膚點點荷葉袖雪紡上衣,魔術360~造型車線高含棉彈力孕婦內搭褲/孕婦褲,wrong
279,AB13478,CA2211,飄逸女神透膚點點荷葉袖雪紡上衣,鏤空蕾絲雕花拼接皮革裙襬全腰鬆緊A字長裙,fit
280,AB13486,BA5988,純色雙層小荷葉彈性上衣,質感麂皮腰鬆緊綁帶落地長寬褲,fit
281,AB13486,CA2169,純色雙層小荷葉彈性上衣,質感不易皺造型排釦不對稱A字膝上褲裙,fit
282,AB13486,BA5913,純色雙層小荷葉彈性上衣,多色．高彈加壓纖腰修身棉質長褲,fit
283,AB13486,CA2203,純色雙層小荷葉彈性上衣,滿版小碎花層次荷葉鬆緊傘襬A字長裙(厚絨內裡),fit
284,AB13486,KS0753,純色雙層小荷葉彈性上衣,台灣製造．側邊撞色拼網腰鬆緊抽繩運動褲,not_fit
285,AB13486,KS0756,純色雙層小荷葉彈性上衣,台灣製造．造型褲管拉鍊腰鬆緊抽繩運動長褲,not_fit
286,AB13486,KS0784,純色雙層小荷葉彈性上衣,台灣製造．素色加寬高腰彈力運動貼腿褲,not_fit
287,AB13486,CA2150,純色雙層小荷葉彈性上衣,棉質跳色車線開衩抽鬚下襬牛仔中長裙,fit
288,AB13486,CA2055,純色雙層小荷葉彈性上衣,層次交錯蝴蝶結綁帶雪紡及膝裙,fit
289,AB13486,CA2125,純色雙層小荷葉彈性上衣,幾何印刷格紋腰鬆緊壓褶長裙,fit
290,AB13486,KL1012,純色雙層小荷葉彈性上衣,仿舊水洗丹寧鬆緊縮口牛仔褲,wrong
291,AB13486,CA2085,純色雙層小荷葉彈性上衣,純色透氣針織腰鬆緊木耳邊A字短裙,not_fit
292,AB13486,KG0969,純色雙層小荷葉彈性上衣,高含棉雙層素色拼接網紗腰鬆緊中長裙(附腰帶),fit
293,AB13486,BA5986,純色雙層小荷葉彈性上衣,高含棉配色排扣工裝吊帶連身長褲,not_fit
294,AB13486,BA6075,純色雙層小荷葉彈性上衣,造型袋蓋排釦裙片後腰鬆緊褲裙,fit
295,AB13486,KG0926,純色雙層小荷葉彈性上衣,抓破拉鍊腰鬆緊造型直筒牛仔褲,fit
296,AB13486,BA6029,純色雙層小荷葉彈性上衣,彈力混色斜紋毛呢腰鬆緊直筒西裝褲/長褲,fit
297,AB13486,CA2254,純色雙層小荷葉彈性上衣,質感麂皮造型腰頭配色拼接A字長裙,fit
298,AB13486,KB1109,純色雙層小荷葉彈性上衣,KITTY搖滾系列~格紋配色腰鬆緊假兩件褲裙,not_fit
299,AB13486,BA5978,純色雙層小荷葉彈性上衣,牛仔彈力修身造型腰頭後鬆緊男友長褲,fit
300,AB13490,BA6030,簡約純色微性感背挖空扭結短袖上衣,保暖絨毛光澤感修身腰鬆緊長寬褲,fit
301,AB13490,CA2217,簡約純色微性感背挖空扭結短袖上衣,保暖毛呢學院風排釦內裡褲百褶短裙,fit
302,AB13490,BA5968,簡約純色微性感背挖空扭結短袖上衣,保暖毛呢修身格紋腰鬆緊直筒長褲,fit
303,AB13490,BA5876,簡約純色微性感背挖空扭結短袖上衣,高含棉牛仔修身後腰鬆緊造型腰頭男友長褲,fit
304,AB13490,CA2222,簡約純色微性感背挖空扭結短袖上衣,微光質感高含棉燈芯絨後開衩磨毛中長裙,fit
305,AB13490,CA2148,簡約純色微性感背挖空扭結短袖上衣,假兩件層次側開衩造型腰頭A字中裙,fit
306,AB13490,CA2251,簡約純色微性感背挖空扭結短袖上衣,優雅燈芯絨不規則設計鬆緊魚尾裙,fit
307,AB13490,QA1159,簡約純色微性感背挖空扭結短袖上衣,質感雙口袋高彈力純棉長褲,wrong
308,AB13490,BA5924,簡約純色微性感背挖空扭結短袖上衣,質感水洗修身排釦高腰牛仔長褲,fit
309,AB13490,BA5934,簡約純色微性感背挖空扭結短袖上衣,質感純色收腹提臀窄管直筒長褲,fit
310,AB13490,BA5857,簡約純色微性感背挖空扭結短袖上衣,高含棉牛仔高腰刷破潑漆直筒男友長褲,fit
311,AB13490,BA5864,簡約純色微性感背挖空扭結短袖上衣,彈力特色腰頭造型口袋刷色九分喇叭牛仔褲,fit
312,AB13490,CA2157,簡約純色微性感背挖空扭結短袖上衣,全鬆緊腰頭知性斜條網紗長裙,fit
313,AB13490,BA5910,簡約純色微性感背挖空扭結短袖上衣,純色美型褲管打褶設計不易皺西裝長褲,fit
314,AB13490,CA2218,簡約純色微性感背挖空扭結短袖上衣,保暖織紋毛料魚尾短裙,fit
315,AB13490,KL0938,簡約純色微性感背挖空扭結短袖上衣,純棉水洗刷色鬆緊腰頭主廚褲,wrong
316,AB13490,CA2146,簡約純色微性感背挖空扭結短袖上衣,配色格紋拼接內裡修身百褶長裙,fit
317,AB13490,QA1173,簡約純色微性感背挖空扭結短袖上衣,好穿好動百搭純色超彈力褲/長褲,wrong
318,AB13490,BA6016,簡約純色微性感背挖空扭結短袖上衣,保暖內刷毛高含棉彈力修身牛仔腰鬆緊窄管長褲,fit
319,AB13490,BA5830,簡約純色微性感背挖空扭結短袖上衣,純色高腰彈力加壓寬版腰頭吸濕排汗窄管緊身長褲,not_fit
320,AB13499,CA2181,純色氣質花邊刺繡五分袖/短袖上衣,點點收腰打褶磨毛毛呢後開衩中長裙,fit
321,AB13499,BA6041,純色氣質花邊刺繡五分袖/短袖上衣,造型腰頭高彈力內刷毛緊身窄管長褲,fit
322,AB13499,CA2167,純色氣質花邊刺繡五分袖/短袖上衣,彈力絲絨外罩漸層網紗腰鬆緊百褶裙,fit
323,AB13499,BA5859,純色氣質花邊刺繡五分袖/短袖上衣,立體剪裁抽繩鬆緊棉質丹寧/牛仔男友褲,fit
324,AB13499,QA1106,純色氣質花邊刺繡五分袖/短袖上衣,好動褲系列~街頭感大口袋縮口褲,wrong
325,AB13499,QA1152,純色氣質花邊刺繡五分袖/短袖上衣,後開衩率性抽鬚彈力牛仔褲,wrong
326,AB13499,KG0889,純色氣質花邊刺繡五分袖/短袖上衣,印花運動縮口長褲,not_fit
327,AB13499,CA2188,純色氣質花邊刺繡五分袖/短袖上衣,氣質磨毛立體抓皺後腰鬆緊微A字褲裙,fit
328,AB13499,BA5934,純色氣質花邊刺繡五分袖/短袖上衣,質感純色收腹提臀窄管直筒長褲,fit
329,AB13499,BA6020,純色氣質花邊刺繡五分袖/短袖上衣,質感俐落不易皺直筒寬版西裝長褲,fit
330,AB13499,BA5886,純色氣質花邊刺繡五分袖/短袖上衣,彈力高腰排釦造型寬腰頭修身牛仔抽鬚窄管褲,fit
331,AB13499,CA2126,純色氣質花邊刺繡五分袖/短袖上衣,純色後鬆緊不對稱荷葉拼接傘擺長裙,fit
332,AB13499,BA5868,純色氣質花邊刺繡五分袖/短袖上衣,視覺-5KG。修身高彈高腰收腹腰鬆緊窄管牛仔長褲,fit
333,AB13499,BA5829,純色氣質花邊刺繡五分袖/短袖上衣,純色高腰彈力口袋吸濕排汗窄管緊身長褲,not_fit
334,AB13499,CA2201,純色氣質花邊刺繡五分袖/短袖上衣,質感純色調麻花針織心機開衩中長裙,fit
335,AB13499,BA5979,純色氣質花邊刺繡五分袖/短袖上衣,純色針織寬鬆修身腰鬆緊排扣開衩微喇叭長寬褲,fit
336,AB13499,QA1154,純色氣質花邊刺繡五分袖/短袖上衣,褲口抽鬚彈力牛仔好動褲/牛仔褲,wrong
337,AB13499,BA5834,純色氣質花邊刺繡五分袖/短袖上衣,棉質水洗細緻刺繡刷破牛仔長褲,fit
338,AB13499,KG0976,純色氣質花邊刺繡五分袖/短袖上衣,高含棉多口袋寬鬆斜紋工裝吊帶褲,not_fit
339,AB13499,BA5911,純色氣質花邊刺繡五分袖/短袖上衣,韓系立體打褶造型釦環純色直筒西裝褲,fit
340,AB13504,BA5910,台灣製造．竹節棉可愛花朵燙印長袖T恤/上衣,純色美型褲管打褶設計不易皺西裝長褲,fit
341,AB13504,BA5800,台灣製造．竹節棉可愛花朵燙印長袖T恤/上衣,純色西裝領綁帶收腰短袖連身褲,not_fit
342,AB13504,BA5940,台灣製造．竹節棉可愛花朵燙印長袖T恤/上衣,激瘦牛仔高腰彈力收腹造型腰頭抽鬚刷破緊身長褲,fit
343,AB13504,BA5960,台灣製造．竹節棉可愛花朵燙印長袖T恤/上衣,高含棉寬鬆修飾縮口哈倫長褲,fit
344,AB13504,BA6075,台灣製造．竹節棉可愛花朵燙印長袖T恤/上衣,造型袋蓋排釦裙片後腰鬆緊褲裙,fit
345,AB13504,QA1168,台灣製造．竹節棉可愛花朵燙印長袖T恤/上衣,輕磨毛工裝口袋高含棉長褲,wrong
346,AB13504,KG0889,台灣製造．竹節棉可愛花朵燙印長袖T恤/上衣,印花運動縮口長褲,not_fit
347,AB13504,BA6032,台灣製造．竹節棉可愛花朵燙印長袖T恤/上衣,質感修身輕柔磨毛直筒寬版長褲,fit
348,AB13504,CA2152,台灣製造．竹節棉可愛花朵燙印長袖T恤/上衣,高含棉格紋後鬆緊綁帶收腹不規則中長裙,fit
349,AB13504,BA5921,台灣製造．竹節棉可愛花朵燙印長袖T恤/上衣,高彈力含棉牛仔修身高腰收腹排釦抽鬚喇叭長褲,fit
350,AB13504,KG0992,台灣製造．竹節棉可愛花朵燙印長袖T恤/上衣,台灣製造．撞色拼接腰鬆緊下襬不對稱中長裙,fit
351,AB13504,CA2233,台灣製造．竹節棉可愛花朵燙印長袖T恤/上衣,保暖高含棉磨毛格紋拼接木耳邊鬆緊腰帶長裙,fit
352,AB13504,CA2119,台灣製造．竹節棉可愛花朵燙印長袖T恤/上衣,復古絨布格紋排扣打褶內裡褲A字短裙,fit
353,AB13504,CA2247,台灣製造．竹節棉可愛花朵燙印長袖T恤/上衣,優雅氣質花卉麂皮印花魚尾裙,fit
354,AB13504,QA1107,台灣製造．竹節棉可愛花朵燙印長袖T恤/上衣,可愛兔子彈力內搭褲,wrong
355,AB13504,BA5807,台灣製造．竹節棉可愛花朵燙印長袖T恤/上衣,高含棉柔軟質感薄牛仔造型抽鬚長寬褲,fit
356,AB13504,BA6030,台灣製造．竹節棉可愛花朵燙印長袖T恤/上衣,保暖絨毛光澤感修身腰鬆緊長寬褲,fit
357,AB13504,BA5841,台灣製造．竹節棉可愛花朵燙印長袖T恤/上衣,純色質感俐落立體車線不易皺直筒西裝褲,fit
358,AB13504,BA5958,台灣製造．竹節棉可愛花朵燙印長袖T恤/上衣,高含棉個性腰鬆緊造型腰頭縮口長褲,fit
359,AB13504,KG0972,台灣製造．竹節棉可愛花朵燙印長袖T恤/上衣,高含棉率性刷色打褶牛仔寬褲,fit
360,AB13507,BA5954,台灣製造。圓領落肩鬆緊五分袖/短袖上衣,附質感皮帶造型褲絆打褶毛呢直筒西裝褲/長褲,fit
361,AB13507,BA5977,台灣製造。圓領落肩鬆緊五分袖/短袖上衣,微彈磨毛斜紋彈性鬆緊腰頭長褲,fit
362,AB13507,BA6041,台灣製造。圓領落肩鬆緊五分袖/短袖上衣,造型腰頭高彈力內刷毛緊身窄管長褲,fit
363,AB13507,KG0995,台灣製造。圓領落肩鬆緊五分袖/短袖上衣,台灣製造．英文造型織帶拼接鬆緊褲口長褲,not_fit
364,AB13507,BA5922,台灣製造。圓領落肩鬆緊五分袖/短袖上衣,高含棉牛仔修身高腰雙排釦收腹抽鬚落地直筒長褲,fit
365,AB13507,BA6030,台灣製造。圓領落肩鬆緊五分袖/短袖上衣,保暖絨毛光澤感修身腰鬆緊長寬褲,fit
366,AB13507,BA6008,台灣製造。圓領落肩鬆緊五分袖/短袖上衣,臧芮軒。配色條紋荷葉鬆緊腰毛紗寬褲,fit
367,AB13507,BA5880,台灣製造。圓領落肩鬆緊五分袖/短袖上衣,質感修身造型琥珀D字腰帶寬版落地長褲,fit
368,AB13507,CA2117,台灣製造。圓領落肩鬆緊五分袖/短袖上衣,古典質感格紋彈性A字開衩短裙褲裙,fit
