head_label,tail_label,head_name,tail_name,ans
AB14577,BA6109,葉子印花雪紡前短後長襯衫,高含棉肩帶可調排釦口袋吊帶褲,not_fit
AB14577,BA6248,葉子印花雪紡前短後長襯衫,高含棉清新葉片印花連身短褲,wrong
AB14577,KG1048,葉子印花雪紡前短後長襯衫,高含棉斜紋不對稱下襬抽鬚短裙,fit
AB14577,CA2379,葉子印花雪紡前短後長襯衫,高含棉彈力牛仔開衩內裡A字短裙,fit
AB14577,BA6052,葉子印花雪紡前短後長襯衫,質感跳色車線腰鬆緊仿牛仔褲,fit
AB14577,CA2409,葉子印花雪紡前短後長襯衫,高含棉不對稱百褶後拉鍊口袋A字短裙,fit
AB14577,BA6236,葉子印花雪紡前短後長襯衫,高含棉鏤空繡花腰鬆緊波浪短褲,not_fit
AB14584,BA6222,荷葉領碎花雪紡上衣/開襟襯衫,實搭修身！刷破水洗率性牛仔短褲,fit
AB14584,BA6294,荷葉領碎花雪紡上衣/開襟襯衫,純色高腰後鬆緊綁帶不對稱褲裙,fit
AB14584,KB1227,荷葉領碎花雪紡上衣/開襟襯衫,清涼關係學．涼感 度假KITTY觸膚涼感荷葉滾邊魚尾裙,fit
AB14584,BA6223,荷葉領碎花雪紡上衣/開襟襯衫,寬版修身高腰排釦抽鬚牛仔短褲,fit
AB14584,BA6308,荷葉領碎花雪紡上衣/開襟襯衫,涼爽不易皺修身打褶西裝長褲(附編織腰帶),fit
AB14584,BA6368,荷葉領碎花雪紡上衣/開襟襯衫,真兩件式條紋棉質無袖套裝連身寬褲,not_fit
AB14584,BA6189,荷葉領碎花雪紡上衣/開襟襯衫,點點印花腰鬆緊口袋涼感寬褲,not_fit
AB14584,BA6237,荷葉領碎花雪紡上衣/開襟襯衫,修身剪裁打褶不易皺直筒西裝褲,fit
AB14584,KG1080,荷葉領碎花雪紡上衣/開襟襯衫,復古點點柔美紗裙,not_fit
AB14584,CA2425,荷葉領碎花雪紡上衣/開襟襯衫,高含棉．活片造型側綁帶牛仔短裙,fit
AB14584,CA2259,荷葉領碎花雪紡上衣/開襟襯衫,滿版印花腰鬆緊內裡傘擺長裙,not_fit
AB14584,CA2315,荷葉領碎花雪紡上衣/開襟襯衫,雪紡滿版碎花荷葉A字蛋糕裙,not_fit
AB14584,CA2299,荷葉領碎花雪紡上衣/開襟襯衫,點點網紗腰鬆緊飄逸蛋糕裙,not_fit
AB14584,BA6226,荷葉領碎花雪紡上衣/開襟襯衫,純色休閒纖瘦彈力鬆緊口袋男友長褲,fit
AB14584,BA6297,荷葉領碎花雪紡上衣/開襟襯衫,涼爽棉麻直條紋腰鬆緊九分寬褲,not_fit
AB14584,BA6067,荷葉領碎花雪紡上衣/開襟襯衫,收腹修身彈性抽鬚鬆緊窄管牛仔褲,fit
AB14584,BA6239,荷葉領碎花雪紡上衣/開襟襯衫,滿版個性印花纖瘦腰鬆緊長寬褲,not_fit
AB14584,BA6324,荷葉領碎花雪紡上衣/開襟襯衫,抽鬚纖腿美型開衩小喇叭彈力牛仔褲,fit
AB14584,KS0828,荷葉領碎花雪紡上衣/開襟襯衫,台灣製彈力前片造型束褲/褲裙,not_fit
AB14584,BA6339,荷葉領碎花雪紡上衣/開襟襯衫,高含棉牛仔寬版抽鬚刷破落地長褲,fit
AB14589,BA6260,滿版鬱金香小碎花五分袖圓領上衣,質感後腰鬆緊垂墜感微寬打摺長褲,fit
AB14589,BA6291,滿版鬱金香小碎花五分袖圓領上衣,高含棉牛仔修身造型腰帶落地長寬褲,fit
AB14589,BA6322,滿版鬱金香小碎花五分袖圓領上衣,純色高含棉愛心刺繡高腰後鬆緊男友長褲,fit
AB14589,BA6261,滿版鬱金香小碎花五分袖圓領上衣,純色觸膚涼感後鬆緊打褶拉鍊開衩哈倫長褲,fit
AB14589,BA6107,滿版鬱金香小碎花五分袖圓領上衣,高含棉假兩件牛仔鬆緊腰內搭褲裙,fit
AB14589,BA6100,滿版鬱金香小碎花五分袖圓領上衣,輕盈高含棉修身腰鬆緊七分寬長褲,fit
AB14589,BA6128,滿版鬱金香小碎花五分袖圓領上衣,視覺-5KG。高腰收腹破損美腿喇叭長褲,fit
AB14589,CA2275,滿版鬱金香小碎花五分袖圓領上衣,雪紡豹紋印花排釦前開衩魚尾裙,not_fit
AB14589,CA2298,滿版鬱金香小碎花五分袖圓領上衣,牛仔刷破假開衩有裡鬚邊A字裙,fit
AB14589,CA2414,滿版鬱金香小碎花五分袖圓領上衣,層次雪紡拼接波點腰鬆緊蛋糕長裙,fit
AB14589,BA6104,滿版鬱金香小碎花五分袖圓領上衣,假兩件彈力壓紋腰鬆緊內搭長褲裙,fit
AB14589,CA2270,滿版鬱金香小碎花五分袖圓領上衣,高含棉修身側開衩A字牛仔裙,fit
AB14589,BA6173,滿版鬱金香小碎花五分袖圓領上衣,不易皺後鬆緊寬鬆直筒反摺西裝褲,fit
AB14589,CA2314,滿版鬱金香小碎花五分袖圓領上衣,壓皺紋理後腰鬆緊蛋糕魚尾長裙,fit
AB14589,CA2351,滿版鬱金香小碎花五分袖圓領上衣,純色觸膚涼感腰鬆緊綁帶傘襬長裙,fit
AB14589,BA6369,滿版鬱金香小碎花五分袖圓領上衣,簡約俐落高腰OL長腿西裝褲,fit
AB14589,CA2261,滿版鬱金香小碎花五分袖圓領上衣,高含棉高腰不對稱開衩腰帶A字長裙,fit
AB14589,BA6183,滿版鬱金香小碎花五分袖圓領上衣,純色含棉修身後鬆緊五分短寬褲,fit
AB14589,BA6384,滿版鬱金香小碎花五分袖圓領上衣,涼夏雪紡變形蟲V領收腰連身短褲．附綁帶,not_fit
AB14589,KG1052,滿版鬱金香小碎花五分袖圓領上衣,高含棉剪接造型反折牛仔長寬褲,fit
AB14592,BA6176,輕奢絲滑雪紡上衣,滿版印花收腰小可愛五分袖連身短褲,not_fit
AB14592,CA2325,輕奢絲滑雪紡上衣,造型荷葉邊腰鬆緊碎花雪紡魚尾裙,not_fit
AB14592,BA6341,輕奢絲滑雪紡上衣,高含棉率性刷色輕盈丹寧/牛仔寬褲,fit
AB14592,CA2359,輕奢絲滑雪紡上衣,高含棉排釦後鬆緊不對稱斜紋短裙,fit
AB14592,BA6258,輕奢絲滑雪紡上衣,居家休閒!高含棉薄牛仔民族風A字短褲,not_fit
AB14592,CA2321,輕奢絲滑雪紡上衣,印花裙襬荷葉剪接褲型內裡A字裙,not_fit
AB14592,CA2287,輕奢絲滑雪紡上衣,高含棉純色開衩鬆緊腰親膚長裙,fit
AB14592,CA2262,輕奢絲滑雪紡上衣,涼爽滿版印花後鬆緊傘襬長裙,not_fit
AB14592,BA6145,輕奢絲滑雪紡上衣,涼感彈性不易皺連身長褲(附綁帶),wrong
AB14592,BA6113,輕奢絲滑雪紡上衣,兩穿可拆式！綁帶高腰打褶腰短褲,fit
AB14592,BA6260,輕奢絲滑雪紡上衣,質感後腰鬆緊垂墜感微寬打摺長褲,fit
AB14592,CA2299,輕奢絲滑雪紡上衣,點點網紗腰鬆緊飄逸蛋糕裙,not_fit
AB14592,BA6353,輕奢絲滑雪紡上衣,千鳥紋後腰鬆緊打褶寬版短褲,fit
AB14592,BA6053,輕奢絲滑雪紡上衣,高腰排釦前剪接彈力牛仔褲,fit
AB14592,KS0832,輕奢絲滑雪紡上衣,台灣製褲口開衩抽繩運動寬褲,fit
AB14592,BA6229,輕奢絲滑雪紡上衣,好感修身全腰鬆抽鬚緊窄管九分牛仔褲,fit
AB14592,CA2360,輕奢絲滑雪紡上衣,浪漫鏤空蕾絲腰後鬆緊魚尾長裙,not_fit
AB14592,BA6313,輕奢絲滑雪紡上衣,高含棉排釦造型反褶A字短褲,fit
AB14592,KG1108,輕奢絲滑雪紡上衣,台灣製造．英文刺繡織帶腰鬆緊短褲,not_fit
AB14592,KB1244,輕奢絲滑雪紡上衣,夏威夷Kitty~開襟收腰連身短褲,not_fit
AB14601,BA6371,雲朵自訂款 - 不易皺荷葉袖花卉雪紡印花上衣,修身微彈力質感A字短褲(附皮帶),fit
AB14601,CA2388,雲朵自訂款 - 不易皺荷葉袖花卉雪紡印花上衣,純色高含棉造型腰頭抽鬚側開衩中裙,fit
AB14601,BA6177,雲朵自訂款 - 不易皺荷葉袖花卉雪紡印花上衣,喇叭褲管抽鬚美型牛仔褲,fit
AB14601,CA2396,雲朵自訂款 - 不易皺荷葉袖花卉雪紡印花上衣,彈性腰頭蕾絲襬短裙．添加褲裡,fit
AB14601,BA6168,雲朵自訂款 - 不易皺荷葉袖花卉雪紡印花上衣,多色高含棉褲管抽鬚九分牛仔褲,fit
AB14601,CA2359,雲朵自訂款 - 不易皺荷葉袖花卉雪紡印花上衣,高含棉排釦後鬆緊不對稱斜紋短裙,fit
AB14601,KS0828,雲朵自訂款 - 不易皺荷葉袖花卉雪紡印花上衣,台灣製彈力前片造型束褲/褲裙,not_fit
AB14601,BA6056,雲朵自訂款 - 不易皺荷葉袖花卉雪紡印花上衣,高含棉率性大口袋後腰鬆緊寬褲,fit
AB14601,BA6143,雲朵自訂款 - 不易皺荷葉袖花卉雪紡印花上衣,A-LINE修長剪裁口袋短褲,fit
AB14601,BA6351,雲朵自訂款 - 不易皺荷葉袖花卉雪紡印花上衣,不易皺後鬆緊修身寬褲,fit
AB14601,KS0805,雲朵自訂款 - 不易皺荷葉袖花卉雪紡印花上衣,提臀車線簡約束褲/瑜珈褲,not_fit
AB14601,BA6254,雲朵自訂款 - 不易皺荷葉袖花卉雪紡印花上衣,V領不易皺波點雪紡五分袖連身長褲,not_fit
AB14601,BA6186,雲朵自訂款 - 不易皺荷葉袖花卉雪紡印花上衣,清涼關係學．涼感彈力鬆緊打褶口袋九分西裝褲,fit
AB14601,BA6055,雲朵自訂款 - 不易皺荷葉袖花卉雪紡印花上衣,高腰排釦彈力纖長破洞窄管牛仔褲,fit
AB14601,BA6195,雲朵自訂款 - 不易皺荷葉袖花卉雪紡印花上衣,高含棉鬆緊腰鈕釦造型多口袋短褲/五分褲,fit
AB14601,DA8807,雲朵自訂款 - 不易皺荷葉袖花卉雪紡印花上衣,假兩件鬆緊腰綁帶連身吊帶短褲,fit
AB14601,CA2281,雲朵自訂款 - 不易皺荷葉袖花卉雪紡印花上衣,純色高含棉修身高腰A字短褲裙,fit
AB14601,BA6217,雲朵自訂款 - 不易皺荷葉袖花卉雪紡印花上衣,涼感高彈腰鬆緊修身窄管長褲,fit
AB14601,BA6299,雲朵自訂款 - 不易皺荷葉袖花卉雪紡印花上衣,高含棉丹寧牛仔寬版直筒七分褲,fit
AB14601,KS0816,雲朵自訂款 - 不易皺荷葉袖花卉雪紡印花上衣,台灣製率性織帶抽繩休閒運動褲,not_fit
AB14612,BA6101,質感印花綁帶襯衫,高腰排釦褲管抽鬚彈力牛仔褲,fit
AB14612,BA6265,質感印花綁帶襯衫,修身彈力牛仔拼色開衩窄管長褲,fit
AB14612,CA2369,質感印花綁帶襯衫,小雛菊不對稱蝴蝶綁結A字雪紡中長裙,not_fit
AB14612,BA6231,質感印花綁帶襯衫,輕薄排釦A字高腰棉麻短褲,fit
AB14612,BA6261,質感印花綁帶襯衫,純色觸膚涼感後鬆緊打褶拉鍊開衩哈倫長褲,fit
AB14612,BA6353,質感印花綁帶襯衫,千鳥紋後腰鬆緊打褶寬版短褲,not_fit
AB14612,BA6130,質感印花綁帶襯衫,視覺-5KG。纖瘦彈力塑腹高挑名模喇叭褲,fit
AB14612,BA6106,質感印花綁帶襯衫,V領打褶寬襬連身長褲．附綁帶,not_fit
AB14612,BA6113,質感印花綁帶襯衫,兩穿可拆式！綁帶高腰打褶腰短褲,not_fit
AB14612,BA6241,質感印花綁帶襯衫,韓系造型袋蓋琥珀排釦短褲,fit
AB14612,BA6341,質感印花綁帶襯衫,高含棉率性刷色輕盈丹寧/牛仔寬褲,fit
AB14612,BA6124,質感印花綁帶襯衫,高腰刷色牛仔釘鑽修身口袋長褲,fit
AB14612,CA2353,質感印花綁帶襯衫,純色高含棉腰鬆緊綁帶口袋七分A字裙,fit
AB14612,BA6228,質感印花綁帶襯衫,純色涼爽修身後鬆緊七分燈籠褲,fit
AB14612,BA6268,質感印花綁帶襯衫,氣質高腰立體打褶不易皺長褲,fit
AB14612,CA2411,質感印花綁帶襯衫,滿版小圓點高腰鬆緊層次內裡蛋糕裙,fit
AB14612,CA2258,質感印花綁帶襯衫,高含棉後腰鬆緊七分開衩A字裙,fit
AB14612,CA2342,質感印花綁帶襯衫,涼感輕薄簡約不易皺高腰中長裙,fit
AB14612,KB1237,質感印花綁帶襯衫,度假草寫KITTY涼感側開衩寬褲,not_fit
AB14612,CA2312,質感印花綁帶襯衫,滿版碎花A-LINE傘襬長裙,not_fit
AB14624,BA6341,浪漫鏤空蕾絲拼接寬版上衣,高含棉率性刷色輕盈丹寧/牛仔寬褲,fit
AB14624,BA6368,浪漫鏤空蕾絲拼接寬版上衣,真兩件式條紋棉質無袖套裝連身寬褲,not_fit
AB14624,KS0832,浪漫鏤空蕾絲拼接寬版上衣,台灣製褲口開衩抽繩運動寬褲,not_fit
AB14624,CA2289,浪漫鏤空蕾絲拼接寬版上衣,貼心褲裡！體涼感鬆緊腰荷葉A字短裙,not_fit
AB14624,BA6114,浪漫鏤空蕾絲拼接寬版上衣,涼爽滿版印花綁帶腰鬆緊落地寬長褲,not_fit
AB14624,BA6186,浪漫鏤空蕾絲拼接寬版上衣,清涼關係學．涼感彈力鬆緊打褶口袋九分西裝褲,fit
AB14624,KG1079,浪漫鏤空蕾絲拼接寬版上衣,撞色棉質腰鬆緊前開衩中長裙,fit
AB14624,BA6099,浪漫鏤空蕾絲拼接寬版上衣,涼爽高含棉修身實搭高腰哈倫七分褲,fit
AB14624,CA2307,浪漫鏤空蕾絲拼接寬版上衣,浪漫碎花腰鬆緊飄逸雪紡開衩裙,fit
AB14624,BA6313,浪漫鏤空蕾絲拼接寬版上衣,高含棉排釦造型反褶A字短褲,fit
AB14624,BA6091,浪漫鏤空蕾絲拼接寬版上衣,彈力牛仔水洗刷色開衩直筒長褲,fit
AB14624,BA6358,浪漫鏤空蕾絲拼接寬版上衣,立體壓褶造型純色口袋A字高腰短褲,fit
AB14624,CA2373,浪漫鏤空蕾絲拼接寬版上衣,高含棉造型口袋側邊開衩A字彈力牛仔裙,fit
AB14624,BA6297,浪漫鏤空蕾絲拼接寬版上衣,涼爽棉麻直條紋腰鬆緊九分寬褲,not_fit
AB14624,BA6148,浪漫鏤空蕾絲拼接寬版上衣,涼爽雪紡直條紋後鬆緊七分寬長褲,fit
AB14624,BA6062,浪漫鏤空蕾絲拼接寬版上衣,腰鬆緊抽繩舒適修身老爺褲,fit
AB14624,BA6334,浪漫鏤空蕾絲拼接寬版上衣,純色涼感不易皺後鬆緊打褶西裝短褲,fit
AB14624,BA6243,浪漫鏤空蕾絲拼接寬版上衣,涼爽不易皺簡約純色不對稱短褲裙,fit
AB14624,KG1107,浪漫鏤空蕾絲拼接寬版上衣,配色滾邊數字印圖腰鬆緊抽繩短褲,not_fit
AB14624,CA2296,浪漫鏤空蕾絲拼接寬版上衣,法式波點飄逸A-LINE短褲,not_fit
AB14633,BA6104,刺繡鏤空蕾絲綁帶罩衫/上衣,假兩件彈力壓紋腰鬆緊內搭長褲裙,fit
AB14633,CA2264,刺繡鏤空蕾絲綁帶罩衫/上衣,不易皺蝴蝶結綁帶側開衩套裝A字裙,wrong
AB14633,BA6049,刺繡鏤空蕾絲綁帶罩衫/上衣,含棉彈力牛仔高腰割破排釦窄管長褲,fit
AB14633,BA6130,刺繡鏤空蕾絲綁帶罩衫/上衣,視覺-5KG。纖瘦彈力塑腹高挑名模喇叭褲,fit
AB14633,BA6335,刺繡鏤空蕾絲綁帶罩衫/上衣,配色迷彩後腰鬆緊層次寬版短褲,not_fit
AB14633,BA6243,刺繡鏤空蕾絲綁帶罩衫/上衣,涼爽不易皺簡約純色不對稱短褲裙,fit
AB14633,BA6201,刺繡鏤空蕾絲綁帶罩衫/上衣,波西米亞全腰鬆緊膚涼感綁帶短褲,fit
AB14633,CA2412,刺繡鏤空蕾絲綁帶罩衫/上衣,滿版印花層次A-Line荷葉魚尾短裙,fit
AB14633,KG1083,刺繡鏤空蕾絲綁帶罩衫/上衣,率性挖洞腰鬆緊抽繩棉長褲,not_fit
AB14633,CA2300,刺繡鏤空蕾絲綁帶罩衫/上衣,全腰鬆緊波浪裙襬蛋糕長裙,fit
AB14633,CA2285,刺繡鏤空蕾絲綁帶罩衫/上衣,A字側邊開衩褲裡牛仔裙,fit
AB14633,BA6308,刺繡鏤空蕾絲綁帶罩衫/上衣,涼爽不易皺修身打褶西裝長褲(附編織腰帶),fit
AB14633,BA6219,刺繡鏤空蕾絲綁帶罩衫/上衣,清涼關係學．涼感超彈布修身口袋抽繩純色哈倫褲,fit
AB14633,BA6257,刺繡鏤空蕾絲綁帶罩衫/上衣,造型腰頭排釦寬褲/西裝褲,fit
AB14633,BA6120,刺繡鏤空蕾絲綁帶罩衫/上衣,質感褶線後腰鬆緊褲口開衩西裝褲,fit
AB14633,CA2383,刺繡鏤空蕾絲綁帶罩衫/上衣,配色動物紋印花高腰後鬆緊傘襬長裙,not_fit
AB14633,BA6101,刺繡鏤空蕾絲綁帶罩衫/上衣,高腰排釦褲管抽鬚彈力牛仔褲,fit
AB14633,CA2274,刺繡鏤空蕾絲綁帶罩衫/上衣,不對稱剪裁前開衩包釦A字裙,fit
AB14633,BA6066,刺繡鏤空蕾絲綁帶罩衫/上衣,寬鬆壓褶涼爽質感休閒長寬褲,fit
AB14633,CA2410,刺繡鏤空蕾絲綁帶罩衫/上衣,不易皺雪紡線條花朵柔滑內裡A字中裙,fit
AB14666,CA2393,V領波點造型荷葉雪紡上衣,純棉造型口袋開衩牛仔A字中長裙,fit
AB14666,KS0807,V領波點造型荷葉雪紡上衣,台灣製拼接網布束褲/瑜珈褲,not_fit
AB14666,BA6129,V領波點造型荷葉雪紡上衣,視覺-5KG．清涼關係學涼感超彈布高挑名模喇叭九分褲,fit
AB14666,BA6341,V領波點造型荷葉雪紡上衣,高含棉率性刷色輕盈丹寧/牛仔寬褲,fit
AB14666,KG1090,V領波點造型荷葉雪紡上衣,高含棉A字腰鬆緊縮腹短褲裙,fit
AB14666,BA6135,V領波點造型荷葉雪紡上衣,視覺-5KG．清涼關係學涼感超彈布纖腰美型七分褲,fit
AB14666,BA6277,V領波點造型荷葉雪紡上衣,滿版碎花吊帶連身寬版長褲,not_fit
AB14666,BA6130,V領波點造型荷葉雪紡上衣,視覺-5KG。纖瘦彈力塑腹高挑名模喇叭褲,fit
AB14666,CA2369,V領波點造型荷葉雪紡上衣,小雛菊不對稱蝴蝶綁結A字雪紡中長裙,fit
AB14666,BA6347,V領波點造型荷葉雪紡上衣,簡約俐落長腿無袖寬版連身褲(附腰帶),not_fit
AB14666,CA2276,V領波點造型荷葉雪紡上衣,高含棉腰鬆緊口袋五分波浪裙,fit
AB14666,BA6333,V領波點造型荷葉雪紡上衣,觸膚涼感後鬆緊打褶直筒西裝褲,fit
AB14666,BA6354,V領波點造型荷葉雪紡上衣,質感簡約後鬆緊腰不對稱剪裁短褲裙,fit
AB14666,BA6297,V領波點造型荷葉雪紡上衣,涼爽棉麻直條紋腰鬆緊九分寬褲,not_fit
AB14666,CA2327,V領波點造型荷葉雪紡上衣,滿版小花浪漫荷葉邊全腰鬆緊長裙,not_fit
AB14666,BA6089,V領波點造型荷葉雪紡上衣,修身彈力牛仔拼接抽鬚刷色喇叭長褲,fit
AB14666,BA6046,V領波點造型荷葉雪紡上衣,清涼關係學．涼感超彈布純色腰鬆緊寬短褲,fit
AB14666,BA6146,V領波點造型荷葉雪紡上衣,2WAY甜美鬆緊領格紋綁帶連身短褲,not_fit
AB14666,CA2324,V領波點造型荷葉雪紡上衣,顯瘦實搭！高含棉斜紋短裙 附腰帶,fit
AB14666,KB1219,V領波點造型荷葉雪紡上衣,薯條KITTY印花鬆緊腰修身反褶長褲,fit
AB14667,CA2342,知性印花雪紡荷葉袖上衣,涼感輕薄簡約不易皺高腰中長裙,fit
AB14667,BA6373,知性印花雪紡荷葉袖上衣,美腿零NG高腰彈力修身窄管牛仔褲,fit
AB14667,MA0402,知性印花雪紡荷葉袖上衣,純色棉麻口袋可調式吊帶直筒長褲,not_fit
AB14667,BA6349,知性印花雪紡荷葉袖上衣,可拆式腰帶直筒口袋九分西裝褲,fit
AB14667,CA2416,知性印花雪紡荷葉袖上衣,格紋拼接彈性腰頭蛋糕裙/中長裙,not_fit
AB14667,BA6338,知性印花雪紡荷葉袖上衣,高含棉牛仔水洗修身反褶寬短褲,fit
AB14667,BA6142,知性印花雪紡荷葉袖上衣,純色修身後鬆緊百褶七分寬褲裙,fit
AB14667,BA6174,知性印花雪紡荷葉袖上衣,雲朵自訂款-涼感不易皺造型斜腰頭後鬆緊寬褲,fit
AB14667,BA6293,知性印花雪紡荷葉袖上衣,純色造型縮口腰鬆緊抽繩哈倫長褲,fit
AB14667,CA2293,知性印花雪紡荷葉袖上衣,純色高含棉後鬆緊側開衩長窄裙,fit
AB14667,BA6235,知性印花雪紡荷葉袖上衣,高含棉斜角反褶牛仔/純色短褲,fit
AB14667,CA2302,知性印花雪紡荷葉袖上衣,清涼關係學．涼感實搭腰鬆緊Ａ字裙(褲型內裡),fit
AB14667,BA6351,知性印花雪紡荷葉袖上衣,不易皺後鬆緊修身寬褲,fit
AB14667,KG1069,知性印花雪紡荷葉袖上衣,格紋英文刺繡下襬抽鬚短裙,not_fit
AB14667,BA6078,知性印花雪紡荷葉袖上衣,質感雪紡鬆緊口袋直筒寬褲,fit
AB14667,BA6234,知性印花雪紡荷葉袖上衣,高含棉牛仔修身腰鬆緊寬短褲,fit
AB14667,CA2379,知性印花雪紡荷葉袖上衣,高含棉彈力牛仔開衩內裡A字短裙,fit
AB14667,KS0808,知性印花雪紡荷葉袖上衣,拼接網布滾邊修身束褲/瑜珈褲,not_fit
AB14667,BA6288,知性印花雪紡荷葉袖上衣,雙釦飾彈性後腰側綁帶打褶短褲,fit
AB14667,BA6106,知性印花雪紡荷葉袖上衣,V領打褶寬襬連身長褲．附綁帶,not_fit
AB14673,BA6219,斑馬印花V領綁帶澎袖雪紡上衣,清涼關係學．涼感超彈布修身口袋抽繩純色哈倫褲,fit
AB14673,BA6094,斑馬印花V領綁帶澎袖雪紡上衣,高腰修身彈力牛仔不對稱破損喇叭長褲,fit
AB14673,BA6348,斑馬印花V領綁帶澎袖雪紡上衣,造型雙釦高腰抽鬚彈力小喇叭牛仔褲,fit
AB14673,BA6256,斑馬印花V領綁帶澎袖雪紡上衣,純色高含棉鬆緊腰抽皺口袋寬褲裙,fit
