,主款號,主款號品類,主款圖,搭配款,搭配款品類,搭配款主圖,平拍圖
143,AB12256,上衣,https://image.obdesign.com.tw/catalog/products/AB12256/AB12256@1.jpg,CA1838,裙子,https://image.obdesign.com.tw/catalog/products/CA1838/CA1838@1.jpg,
144,AB12271,上衣,https://image.obdesign.com.tw/catalog/products/AB12271/AB12271@1.jpg,EA2938,未設定,https://image.obdesign.com.tw/catalog/products/EA2938/EA2938@1.jpg,
145,AB12296,上衣,https://image.obdesign.com.tw/catalog/products/AB12296/AB12296@1.jpg,CA1911,未設定,https://image.obdesign.com.tw/catalog/products/CA1911/CA1911@1.jpg,
146,AB12303,未設定,https://image.obdesign.com.tw/catalog/products/AB12303/AB12303@1.jpg,BA4292,褲子,https://image.obdesign.com.tw/catalog/products/BA4292/BA4292@1.jpg,
147,AB12303,未設定,https://image.obdesign.com.tw/catalog/products/AB12303/AB12303@1.jpg,BA5510,褲子,https://image.obdesign.com.tw/catalog/products/BA5510/BA5510@1.jpg,
148,AB12335,上衣,https://image.obdesign.com.tw/catalog/products/AB12335/AB12335@1.jpg,ZC1811,未設定,https://image.obdesign.com.tw/catalog/products/ZC1811/ZC1811@1.jpg,
149,AB12345,上衣,https://image.obdesign.com.tw/catalog/products/AB12345/AB12345@1.jpg,CA1708,未設定,https://image.obdesign.com.tw/catalog/products/CA1708/CA1708@1.jpg,
150,AB12345,上衣,https://image.obdesign.com.tw/catalog/products/AB12345/AB12345@1.jpg,CA1923,裙子,https://image.obdesign.com.tw/catalog/products/CA1923/CA1923@1.jpg,
151,AB12346,上衣,https://image.obdesign.com.tw/catalog/products/AB12346/AB12346@1.jpg,BA5624,褲子,https://image.obdesign.com.tw/catalog/products/BA5624/BA5624@1.jpg,
152,AB12346,上衣,https://image.obdesign.com.tw/catalog/products/AB12346/AB12346@1.jpg,BA5658,褲子,https://image.obdesign.com.tw/catalog/products/BA5658/BA5658@1.jpg,
153,AB12363,上衣,https://image.obdesign.com.tw/catalog/products/AB12363/AB12363@1.jpg,EA2959,外套,https://image.obdesign.com.tw/catalog/products/EA2959/EA2959@1.jpg,
154,AB12373,上衣,https://image.obdesign.com.tw/catalog/products/AB12373/AB12373@1.jpg,ZC1872,未設定,https://image.obdesign.com.tw/catalog/products/ZC1872/ZC1872@1.jpg,
155,AB12423,上衣,https://image.obdesign.com.tw/catalog/products/AB12423/AB12423@1.jpg,DA7366,未設定,https://image.obdesign.com.tw/catalog/products/DA7366/DA7366@1.jpg,
156,AB12424,上衣,https://image.obdesign.com.tw/catalog/products/AB12424/AB12424@1.jpg,BA4773,未設定,https://image.obdesign.com.tw/catalog/products/BA4773/BA4773@1.jpg,
157,AB12447,上衣,https://image.obdesign.com.tw/catalog/products/AB12447/AB12447@1.jpg,BA4803,未設定,https://image.obdesign.com.tw/catalog/products/BA4803/BA4803@1.jpg,
158,AB12450,上衣,https://image.obdesign.com.tw/catalog/products/AB12450/AB12450@1.jpg,BA4773,未設定,https://image.obdesign.com.tw/catalog/products/BA4773/BA4773@1.jpg,
159,AB12450,上衣,https://image.obdesign.com.tw/catalog/products/AB12450/AB12450@1.jpg,BA5503,褲子,https://image.obdesign.com.tw/catalog/products/BA5503/BA5503@1.jpg,
160,AB12457,未設定,https://image.obdesign.com.tw/catalog/products/AB12457/AB12457@1.jpg,BA5658,褲子,https://image.obdesign.com.tw/catalog/products/BA5658/BA5658@1.jpg,
161,AB12457,未設定,https://image.obdesign.com.tw/catalog/products/AB12457/AB12457@1.jpg,EA3001,未設定,https://image.obdesign.com.tw/catalog/products/EA3001/EA3001@1.jpg,
162,AB12459,上衣,https://image.obdesign.com.tw/catalog/products/AB12459/AB12459@1.jpg,BA5510,褲子,https://image.obdesign.com.tw/catalog/products/BA5510/BA5510@1.jpg,
163,AB12459,上衣,https://image.obdesign.com.tw/catalog/products/AB12459/AB12459@1.jpg,CA1250,裙子,https://image.obdesign.com.tw/catalog/products/CA1250/CA1250@1.jpg,
164,AB12467,上衣,https://image.obdesign.com.tw/catalog/products/AB12467/AB12467@1.jpg,FA2215,未設定,https://image.obdesign.com.tw/catalog/products/FA2215/FA2215@1.jpg,
165,AB12501,上衣,https://image.obdesign.com.tw/catalog/products/AB12501/AB12501@1.jpg,ZC1847,未設定,https://image.obdesign.com.tw/catalog/products/ZC1847/ZC1847@1.jpg,
166,AB12501,上衣,https://image.obdesign.com.tw/catalog/products/AB12501/AB12501@1.jpg,ZC1857,未設定,https://image.obdesign.com.tw/catalog/products/ZC1857/ZC1857@1.jpg,
167,AB12507,上衣,https://image.obdesign.com.tw/catalog/products/AB12507/AB12507@1.jpg,ZC1867,未設定,https://image.obdesign.com.tw/catalog/products/ZC1867/ZC1867@1.jpg,
168,AB12521,上衣,https://image.obdesign.com.tw/catalog/products/AB12521/AB12521@1.jpg,CA1891,裙子,https://image.obdesign.com.tw/catalog/products/CA1891/CA1891@1.jpg,
169,AB12533,上衣,https://image.obdesign.com.tw/catalog/products/AB12533/AB12533@1.jpg,ZB0740,未設定,https://image.obdesign.com.tw/catalog/products/ZB0740/ZB0740@1.jpg,
170,AB12547,上衣,https://image.obdesign.com.tw/catalog/products/AB12547/AB12547@1.jpg,ZC1858,未設定,https://image.obdesign.com.tw/catalog/products/ZC1858/ZC1858@1.jpg,
171,AB12598,上衣,https://image.obdesign.com.tw/catalog/products/AB12598/AB12598@1.jpg,EA0714,外套,https://image.obdesign.com.tw/catalog/products/EA0714/EA0714@1.jpg,
172,AB12655,上衣,https://image.obdesign.com.tw/catalog/products/AB12655/AB12655@1.jpg,BA4886,褲子,https://image.obdesign.com.tw/catalog/products/BA4886/BA4886@1.jpg,https://image.obdesign.com.tw/catalog/products/BA4886/BA4886@CB-T4-96C29A622524188BDA6A.png
173,AB12676,上衣,https://image.obdesign.com.tw/catalog/products/AB12676/AB12676@1.jpg,BA4172,未設定,https://image.obdesign.com.tw/catalog/products/BA4172/BA4172@1.jpg,
174,AB12676,上衣,https://image.obdesign.com.tw/catalog/products/AB12676/AB12676@1.jpg,BA5175,未設定,https://image.obdesign.com.tw/catalog/products/BA5175/BA5175@1.jpg,
175,AB12690,上衣,https://image.obdesign.com.tw/catalog/products/AB12690/AB12690@1.jpg,BA3888,褲子,https://image.obdesign.com.tw/catalog/products/BA3888/BA3888@1.jpg,
176,AB12702,上衣,https://image.obdesign.com.tw/catalog/products/AB12702/AB12702@1.jpg,BA5244,未設定,https://image.obdesign.com.tw/catalog/products/BA5244/BA5244@1.jpg,
177,AB12723,上衣,https://image.obdesign.com.tw/catalog/products/AB12723/AB12723@1.jpg,ZC1900,未設定,https://image.obdesign.com.tw/catalog/products/ZC1900/ZC1900@1.jpg,
178,AB12732,未設定,https://image.obdesign.com.tw/catalog/products/AB12732/AB12732@1.jpg,EA2969,未設定,https://image.obdesign.com.tw/catalog/products/EA2969/EA2969@1.jpg,
179,AB12743,上衣,https://image.obdesign.com.tw/catalog/products/AB12743/AB12743@1.jpg,BA4887,褲子,https://image.obdesign.com.tw/catalog/products/BA4887/BA4887@1.jpg,https://image.obdesign.com.tw/catalog/products/BA4887/BA4887@CB-T4-C49B9FB332142D988CC8.png
180,AB12753,上衣,https://image.obdesign.com.tw/catalog/products/AB12753/AB12753@1.jpg,CA1491,裙子,https://image.obdesign.com.tw/catalog/products/CA1491/CA1491@1.jpg,
181,AB12757,上衣,https://image.obdesign.com.tw/catalog/products/AB12757/AB12757@1.jpg,ZC1877,未設定,https://image.obdesign.com.tw/catalog/products/ZC1877/ZC1877@1.jpg,
182,AB12781,上衣,https://image.obdesign.com.tw/catalog/products/AB12781/AB12781@1.jpg,BA5624,褲子,https://image.obdesign.com.tw/catalog/products/BA5624/BA5624@1.jpg,
183,AB12781,上衣,https://image.obdesign.com.tw/catalog/products/AB12781/AB12781@1.jpg,EA2976,外套,https://image.obdesign.com.tw/catalog/products/EA2976/EA2976@1.jpg,
184,AB12782,上衣,https://image.obdesign.com.tw/catalog/products/AB12782/AB12782@1.jpg,BA5624,褲子,https://image.obdesign.com.tw/catalog/products/BA5624/BA5624@1.jpg,
185,AB12788,上衣,https://image.obdesign.com.tw/catalog/products/AB12788/AB12788@1.jpg,ZC1905,未設定,https://image.obdesign.com.tw/catalog/products/ZC1905/ZC1905@1.jpg,
186,AB12817,未設定,https://image.obdesign.com.tw/catalog/products/AB12817/AB12817@1.jpg,BA5175,未設定,https://image.obdesign.com.tw/catalog/products/BA5175/BA5175@1.jpg,
187,AB12821,未設定,https://image.obdesign.com.tw/catalog/products/AB12821/AB12821@1.jpg,BA5175,未設定,https://image.obdesign.com.tw/catalog/products/BA5175/BA5175@1.jpg,
188,AB12829,上衣,https://image.obdesign.com.tw/catalog/products/AB12829/AB12829@1.jpg,BA4930,褲子,https://image.obdesign.com.tw/catalog/products/BA4930/BA4930@1.jpg,
189,AB12844,上衣,https://image.obdesign.com.tw/catalog/products/AB12844/AB12844@1.jpg,BA5624,褲子,https://image.obdesign.com.tw/catalog/products/BA5624/BA5624@1.jpg,
190,AB12869,上衣,https://image.obdesign.com.tw/catalog/products/AB12869/AB12869@1.jpg,BA4886,褲子,https://image.obdesign.com.tw/catalog/products/BA4886/BA4886@1.jpg,https://image.obdesign.com.tw/catalog/products/BA4886/BA4886@CB-T4-96C29A622524188BDA6A.png
191,AB12888,上衣,https://image.obdesign.com.tw/catalog/products/AB12888/AB12888@1.jpg,BA2370,未設定,https://image.obdesign.com.tw/catalog/products/BA2370/BA2370@1.jpg,
192,AB12888,上衣,https://image.obdesign.com.tw/catalog/products/AB12888/AB12888@1.jpg,BA5559,褲子,https://image.obdesign.com.tw/catalog/products/BA5559/BA5559@1.jpg,
193,AB12909,上衣,https://image.obdesign.com.tw/catalog/products/AB12909/AB12909@1.jpg,CA1353,裙子,https://image.obdesign.com.tw/catalog/products/CA1353/CA1353@1.jpg,https://image.obdesign.com.tw/catalog/products/CA1353/CA1353@CB-T4-C66083F9FDD44E785662.png
194,AB12909,上衣,https://image.obdesign.com.tw/catalog/products/AB12909/AB12909@1.jpg,EA2712,外套,https://image.obdesign.com.tw/catalog/products/EA2712/EA2712@1.jpg,
195,AB12922,上衣,https://image.obdesign.com.tw/catalog/products/AB12922/AB12922@1.jpg,BA5624,褲子,https://image.obdesign.com.tw/catalog/products/BA5624/BA5624@1.jpg,
196,AB12925,未設定,https://image.obdesign.com.tw/catalog/products/AB12925/AB12925@1.jpg,AB13096,未設定,https://image.obdesign.com.tw/catalog/products/AB13096/AB13096@1.jpg,
197,AB12925,未設定,https://image.obdesign.com.tw/catalog/products/AB12925/AB12925@1.jpg,BA4292,褲子,https://image.obdesign.com.tw/catalog/products/BA4292/BA4292@1.jpg,
198,AB12935,上衣,https://image.obdesign.com.tw/catalog/products/AB12935/AB12935@1.jpg,BA5503,褲子,https://image.obdesign.com.tw/catalog/products/BA5503/BA5503@1.jpg,
199,AB12940,上衣,https://image.obdesign.com.tw/catalog/products/AB12940/AB12940@1.jpg,CA1984,裙子,https://image.obdesign.com.tw/catalog/products/CA1984/CA1984@1.jpg,
200,AB12940,上衣,https://image.obdesign.com.tw/catalog/products/AB12940/AB12940@1.jpg,CA2016,裙子,https://image.obdesign.com.tw/catalog/products/CA2016/CA2016@1.jpg,
201,AB12962,上衣,https://image.obdesign.com.tw/catalog/products/AB12962/AB12962@1.jpg,CA1353,裙子,https://image.obdesign.com.tw/catalog/products/CA1353/CA1353@1.jpg,https://image.obdesign.com.tw/catalog/products/CA1353/CA1353@CB-T4-C66083F9FDD44E785662.png
202,AB12964,上衣,https://image.obdesign.com.tw/catalog/products/AB12964/AB12964@1.jpg,BA5613,未設定,https://image.obdesign.com.tw/catalog/products/BA5613/BA5613@1.jpg,
203,AB12964,上衣,https://image.obdesign.com.tw/catalog/products/AB12964/AB12964@1.jpg,BA5624,褲子,https://image.obdesign.com.tw/catalog/products/BA5624/BA5624@1.jpg,
204,AB12978,上衣,https://image.obdesign.com.tw/catalog/products/AB12978/AB12978@1.jpg,BA5503,褲子,https://image.obdesign.com.tw/catalog/products/BA5503/BA5503@1.jpg,
205,AB12987,上衣,https://image.obdesign.com.tw/catalog/products/AB12987/AB12987@1.jpg,ZC1907,未設定,https://image.obdesign.com.tw/catalog/products/ZC1907/ZC1907@1.jpg,
206,AB12989,未設定,https://image.obdesign.com.tw/catalog/products/AB12989/AB12989@1.jpg,BA4292,褲子,https://image.obdesign.com.tw/catalog/products/BA4292/BA4292@1.jpg,
207,AB13001,上衣,https://image.obdesign.com.tw/catalog/products/AB13001/AB13001@1.jpg,ZC1898,未設定,https://image.obdesign.com.tw/catalog/products/ZC1898/ZC1898@1.jpg,
208,AB13007,上衣,https://image.obdesign.com.tw/catalog/products/AB13007/AB13007@1.jpg,BA5503,褲子,https://image.obdesign.com.tw/catalog/products/BA5503/BA5503@1.jpg,
209,AB13023,上衣,https://image.obdesign.com.tw/catalog/products/AB13023/AB13023@1.jpg,CA1353,裙子,https://image.obdesign.com.tw/catalog/products/CA1353/CA1353@1.jpg,https://image.obdesign.com.tw/catalog/products/CA1353/CA1353@CB-T4-C66083F9FDD44E785662.png
210,AB13025,上衣,https://image.obdesign.com.tw/catalog/products/AB13025/AB13025@1.jpg,BA5501,褲子,https://image.obdesign.com.tw/catalog/products/BA5501/BA5501@1.jpg,
211,AB13034,上衣,https://image.obdesign.com.tw/catalog/products/AB13034/AB13034@1.jpg,BA5624,褲子,https://image.obdesign.com.tw/catalog/products/BA5624/BA5624@1.jpg,
212,AB13041,上衣,https://image.obdesign.com.tw/catalog/products/AB13041/AB13041@1.jpg,BA4930,褲子,https://image.obdesign.com.tw/catalog/products/BA4930/BA4930@1.jpg,
213,AB13041,上衣,https://image.obdesign.com.tw/catalog/products/AB13041/AB13041@1.jpg,BA5503,褲子,https://image.obdesign.com.tw/catalog/products/BA5503/BA5503@1.jpg,
214,AB13051,上衣,https://image.obdesign.com.tw/catalog/products/AB13051/AB13051@1.jpg,BA5624,褲子,https://image.obdesign.com.tw/catalog/products/BA5624/BA5624@1.jpg,
215,AB13053,上衣,https://image.obdesign.com.tw/catalog/products/AB13053/AB13053@1.jpg,BA5503,褲子,https://image.obdesign.com.tw/catalog/products/BA5503/BA5503@1.jpg,
216,AB13066,未設定,https://image.obdesign.com.tw/catalog/products/AB13066/AB13066@1.jpg,BA2098,褲子,https://image.obdesign.com.tw/catalog/products/BA2098/BA2098@1.jpg,https://image.obdesign.com.tw/catalog/products/BA2098/BA2098@CB-T4-0D3C9F852CD4BA1B3207.png
217,AB13066,未設定,https://image.obdesign.com.tw/catalog/products/AB13066/AB13066@1.jpg,BA5624,褲子,https://image.obdesign.com.tw/catalog/products/BA5624/BA5624@1.jpg,
218,AB13078,上衣,https://image.obdesign.com.tw/catalog/products/AB13078/AB13078@1.jpg,EA2923,未設定,https://image.obdesign.com.tw/catalog/products/EA2923/EA2923@1.jpg,
219,AB13086,上衣,https://image.obdesign.com.tw/catalog/products/AB13086/AB13086@1.jpg,BA5624,褲子,https://image.obdesign.com.tw/catalog/products/BA5624/BA5624@1.jpg,
220,AB13088,上衣,https://image.obdesign.com.tw/catalog/products/AB13088/AB13088@1.jpg,BA5799,未設定,https://image.obdesign.com.tw/catalog/products/BA5799/BA5799@1.jpg,
221,AB13088,上衣,https://image.obdesign.com.tw/catalog/products/AB13088/AB13088@1.jpg,ZC2209,未設定,https://image.obdesign.com.tw/catalog/products/ZC2209/ZC2209@1.jpg,
222,AB13091,上衣,https://image.obdesign.com.tw/catalog/products/AB13091/AB13091@1.jpg,AB13349,上衣,https://image.obdesign.com.tw/catalog/products/AB13349/AB13349@1.jpg,
223,AB13093,上衣,https://image.obdesign.com.tw/catalog/products/AB13093/AB13093@1.jpg,BA5559,褲子,https://image.obdesign.com.tw/catalog/products/BA5559/BA5559@1.jpg,
224,AB13101,上衣,https://image.obdesign.com.tw/catalog/products/AB13101/AB13101@1.jpg,BA4930,褲子,https://image.obdesign.com.tw/catalog/products/BA4930/BA4930@1.jpg,
225,AB13120,上衣,https://image.obdesign.com.tw/catalog/products/AB13120/AB13120@1.jpg,BA5503,褲子,https://image.obdesign.com.tw/catalog/products/BA5503/BA5503@1.jpg,
226,AB13144,上衣,https://image.obdesign.com.tw/catalog/products/AB13144/AB13144@1.jpg,BA5120,未設定,https://image.obdesign.com.tw/catalog/products/BA5120/BA5120@1.jpg,
227,AB13144,上衣,https://image.obdesign.com.tw/catalog/products/AB13144/AB13144@1.jpg,BA5624,褲子,https://image.obdesign.com.tw/catalog/products/BA5624/BA5624@1.jpg,
228,AB13156,上衣,https://image.obdesign.com.tw/catalog/products/AB13156/AB13156@1.jpg,BA5624,褲子,https://image.obdesign.com.tw/catalog/products/BA5624/BA5624@1.jpg,
229,AB13160,上衣,https://image.obdesign.com.tw/catalog/products/AB13160/AB13160@1.jpg,BA5624,褲子,https://image.obdesign.com.tw/catalog/products/BA5624/BA5624@1.jpg,
230,AB13160,上衣,https://image.obdesign.com.tw/catalog/products/AB13160/AB13160@1.jpg,BA5773,未設定,https://image.obdesign.com.tw/catalog/products/BA5773/BA5773@1.jpg,
231,AB13168,上衣,https://image.obdesign.com.tw/catalog/products/AB13168/AB13168@1.jpg,BA5503,褲子,https://image.obdesign.com.tw/catalog/products/BA5503/BA5503@1.jpg,
232,AB13186,未設定,https://image.obdesign.com.tw/catalog/products/AB13186/AB13186@1.jpg,BA5088,未設定,https://image.obdesign.com.tw/catalog/products/BA5088/BA5088@1.jpg,
233,AB13187,未設定,https://image.obdesign.com.tw/catalog/products/AB13187/AB13187@1.jpg,CA1450,未設定,https://image.obdesign.com.tw/catalog/products/CA1450/CA1450@1.jpg,
234,AB13199,上衣,https://image.obdesign.com.tw/catalog/products/AB13199/AB13199@1.jpg,BA2258,未設定,https://image.obdesign.com.tw/catalog/products/BA2258/BA2258@1.jpg,
235,AB13209,未設定,https://image.obdesign.com.tw/catalog/products/AB13209/AB13209@1.jpg,BA5665,褲子,https://image.obdesign.com.tw/catalog/products/BA5665/BA5665@1.jpg,
236,AB13211,上衣,https://image.obdesign.com.tw/catalog/products/AB13211/AB13211@1.jpg,EA2975,外套,https://image.obdesign.com.tw/catalog/products/EA2975/EA2975@1.jpg,
237,AB13213,上衣,https://image.obdesign.com.tw/catalog/products/AB13213/AB13213@1.jpg,BA5503,褲子,https://image.obdesign.com.tw/catalog/products/BA5503/BA5503@1.jpg,
238,AB13213,上衣,https://image.obdesign.com.tw/catalog/products/AB13213/AB13213@1.jpg,CA1450,未設定,https://image.obdesign.com.tw/catalog/products/CA1450/CA1450@1.jpg,
239,AB13215,上衣,https://image.obdesign.com.tw/catalog/products/AB13215/AB13215@1.jpg,BA5635,未設定,https://image.obdesign.com.tw/catalog/products/BA5635/BA5635@1.jpg,
240,AB13218,未設定,https://image.obdesign.com.tw/catalog/products/AB13218/AB13218@1.jpg,BA5175,未設定,https://image.obdesign.com.tw/catalog/products/BA5175/BA5175@1.jpg,
241,AB13222,上衣,https://image.obdesign.com.tw/catalog/products/AB13222/AB13222@1.jpg,BA5088,未設定,https://image.obdesign.com.tw/catalog/products/BA5088/BA5088@1.jpg,
242,AB13238,上衣,https://image.obdesign.com.tw/catalog/products/AB13238/AB13238@1.jpg,BA5744,褲子,https://image.obdesign.com.tw/catalog/products/BA5744/BA5744@1.jpg,
243,AB13238,上衣,https://image.obdesign.com.tw/catalog/products/AB13238/AB13238@1.jpg,IR0804,裙子,https://image.obdesign.com.tw/catalog/products/IR0804/IR0804@1.jpg,
244,AB13241,上衣,https://image.obdesign.com.tw/catalog/products/AB13241/AB13241@1.jpg,BA3888,褲子,https://image.obdesign.com.tw/catalog/products/BA3888/BA3888@1.jpg,
245,AB13247,上衣,https://image.obdesign.com.tw/catalog/products/AB13247/AB13247@1.jpg,BA5546,褲子,https://image.obdesign.com.tw/catalog/products/BA5546/BA5546@1.jpg,
246,AB13247,上衣,https://image.obdesign.com.tw/catalog/products/AB13247/AB13247@1.jpg,BA5559,褲子,https://image.obdesign.com.tw/catalog/products/BA5559/BA5559@1.jpg,
247,AB13271,未設定,https://image.obdesign.com.tw/catalog/products/AB13271/AB13271@1.jpg,BA4292,褲子,https://image.obdesign.com.tw/catalog/products/BA4292/BA4292@1.jpg,
248,AB13294,上衣,https://image.obdesign.com.tw/catalog/products/AB13294/AB13294@1.jpg,BA5175,未設定,https://image.obdesign.com.tw/catalog/products/BA5175/BA5175@1.jpg,
249,AB13294,上衣,https://image.obdesign.com.tw/catalog/products/AB13294/AB13294@1.jpg,BA5752,褲子,https://image.obdesign.com.tw/catalog/products/BA5752/BA5752@1.jpg,
250,AB13299,上衣,https://image.obdesign.com.tw/catalog/products/AB13299/AB13299@1.jpg,BA5450,褲子,https://image.obdesign.com.tw/catalog/products/BA5450/BA5450@1.jpg,https://image.obdesign.com.tw/catalog/products/BA5450/BA5450@CB-T4-9C5AC6217CE4DB2B49A5.png
