,款號,款號品類,圖片,搭配款,搭配款品類,搭配款主圖,平拍圖
137,AB11027,未設定,https://image.obdesign.com.tw/catalog/products/AB11027/AB11027@PIC-6.jpg,KG0641,未設定,https://image.obdesign.com.tw/catalog/products/KG0641/KG0641@1.jpg,
138,AB11027,未設定,https://image.obdesign.com.tw/catalog/products/AB11027/AB11027@T9-1.jpg,BA2258,未設定,https://image.obdesign.com.tw/catalog/products/BA2258/BA2258@1.jpg,
139,AB11027,未設定,https://image.obdesign.com.tw/catalog/products/AB11027/AB11027@PIC-2.jpg,BA2258,未設定,https://image.obdesign.com.tw/catalog/products/BA2258/BA2258@1.jpg,
140,AB11037,未設定,https://image.obdesign.com.tw/catalog/products/AB11037/AB11037@PIC-9.jpg,BA5186,褲子,https://image.obdesign.com.tw/catalog/products/BA5186/BA5186@1.jpg,
141,AB11037,未設定,https://image.obdesign.com.tw/catalog/products/AB11037/AB11037@PIC-4.jpg,CA1446,未設定,https://image.obdesign.com.tw/catalog/products/CA1446/CA1446@1.jpg,
142,AB11037,未設定,https://image.obdesign.com.tw/catalog/products/AB11037/AB11037@PIC-7.jpg,BA5186,褲子,https://image.obdesign.com.tw/catalog/products/BA5186/BA5186@1.jpg,
143,AB11037,未設定,https://image.obdesign.com.tw/catalog/products/AB11037/AB11037@PIC-6.jpg,BA5186,褲子,https://image.obdesign.com.tw/catalog/products/BA5186/BA5186@1.jpg,
144,AB11037,未設定,https://image.obdesign.com.tw/catalog/products/AB11037/AB11037@PIC-1.jpg,CA1446,未設定,https://image.obdesign.com.tw/catalog/products/CA1446/CA1446@1.jpg,
145,AB11042,未設定,https://image.obdesign.com.tw/catalog/products/AB11042/AB11042@PIC-6.jpg,BA2258,未設定,https://image.obdesign.com.tw/catalog/products/BA2258/BA2258@1.jpg,
146,AB11042,未設定,https://image.obdesign.com.tw/catalog/products/AB11042/AB11042@PIC-2.jpg,BA5457,未設定,https://image.obdesign.com.tw/catalog/products/BA5457/BA5457@1.jpg,
147,AB11042,未設定,https://image.obdesign.com.tw/catalog/products/AB11042/AB11042@T9-1.jpg,BA5457,未設定,https://image.obdesign.com.tw/catalog/products/BA5457/BA5457@1.jpg,
148,AB11042,未設定,https://image.obdesign.com.tw/catalog/products/AB11042/AB11042@1.jpg,BA5457,未設定,https://image.obdesign.com.tw/catalog/products/BA5457/BA5457@1.jpg,
149,AB11044,上衣,https://image.obdesign.com.tw/catalog/products/AB11044/AB11044@T9-1.jpg,CA1851,裙子,https://image.obdesign.com.tw/catalog/products/CA1851/CA1851@1.jpg,
150,AB11044,上衣,https://image.obdesign.com.tw/catalog/products/AB11044/AB11044@1.jpg,CA1851,裙子,https://image.obdesign.com.tw/catalog/products/CA1851/CA1851@1.jpg,
151,AB11044,上衣,https://image.obdesign.com.tw/catalog/products/AB11044/AB11044@PIC-11.jpg,CA1851,裙子,https://image.obdesign.com.tw/catalog/products/CA1851/CA1851@1.jpg,
152,AB11045,未設定,https://image.obdesign.com.tw/catalog/products/AB11045/AB11045@PIC-5.jpg,CA1740,未設定,https://image.obdesign.com.tw/catalog/products/CA1740/CA1740@1.jpg,
153,AB11045,未設定,https://image.obdesign.com.tw/catalog/products/AB11045/AB11045@T9-1.jpg,CA1740,未設定,https://image.obdesign.com.tw/catalog/products/CA1740/CA1740@1.jpg,
154,AB11045,未設定,https://image.obdesign.com.tw/catalog/products/AB11045/AB11045@PIC-1.jpg,BA5202,未設定,https://image.obdesign.com.tw/catalog/products/BA5202/BA5202@1.jpg,
155,AB11046,上衣,https://image.obdesign.com.tw/catalog/products/AB11046/AB11046@PIC-1.jpg,KG0637,褲子,https://image.obdesign.com.tw/catalog/products/KG0637/KG0637@1.jpg,
156,AB11046,上衣,https://image.obdesign.com.tw/catalog/products/AB11046/AB11046@PIC-5.jpg,CA1742,未設定,https://image.obdesign.com.tw/catalog/products/CA1742/CA1742@1.jpg,
157,AB11049,未設定,https://image.obdesign.com.tw/catalog/products/AB11049/AB11049@IMG12-0650090136.jpg,BA4394,未設定,https://image.obdesign.com.tw/catalog/products/BA4394/BA4394@1.jpg,
158,AB11049,未設定,https://image.obdesign.com.tw/catalog/products/AB11049/AB11049@PIC-1.jpg,BA4394,未設定,https://image.obdesign.com.tw/catalog/products/BA4394/BA4394@1.jpg,
159,AB11049,未設定,https://image.obdesign.com.tw/catalog/products/AB11049/AB11049@T9-1.jpg,BA5176,未設定,https://image.obdesign.com.tw/catalog/products/BA5176/BA5176@1.jpg,
160,AB11063,未設定,https://image.obdesign.com.tw/catalog/products/AB11063/AB11063@PIC-5.jpg,BA5227,未設定,https://image.obdesign.com.tw/catalog/products/BA5227/BA5227@1.jpg,
161,AB11063,未設定,https://image.obdesign.com.tw/catalog/products/AB11063/AB11063@PIC-3.jpg,BA5227,未設定,https://image.obdesign.com.tw/catalog/products/BA5227/BA5227@1.jpg,
162,AB11068,未設定,https://image.obdesign.com.tw/catalog/products/AB11068/AB11068@PIC-9.jpg,EA2798,外套,https://image.obdesign.com.tw/catalog/products/EA2798/EA2798@1.jpg,
163,AB11069,未設定,https://image.obdesign.com.tw/catalog/products/AB11069/AB11069@PIC-11.jpg,CA1674,未設定,https://image.obdesign.com.tw/catalog/products/CA1674/CA1674@1.jpg,
164,AB11069,未設定,https://image.obdesign.com.tw/catalog/products/AB11069/AB11069@T9-1.jpg,CA1674,未設定,https://image.obdesign.com.tw/catalog/products/CA1674/CA1674@1.jpg,
165,AB11069,未設定,https://image.obdesign.com.tw/catalog/products/AB11069/AB11069@1.jpg,CA1674,未設定,https://image.obdesign.com.tw/catalog/products/CA1674/CA1674@1.jpg,
166,AB11076,未設定,https://image.obdesign.com.tw/catalog/products/AB11076/AB11076@PIC-1.jpg,BA5172,褲子,https://image.obdesign.com.tw/catalog/products/BA5172/BA5172@1.jpg,
167,AB11076,未設定,https://image.obdesign.com.tw/catalog/products/AB11076/AB11076@T9-1.jpg,CA1718,裙子,https://image.obdesign.com.tw/catalog/products/CA1718/CA1718@1.jpg,https://image.obdesign.com.tw/catalog/products/CA1718/CA1718@CB-T4-E9AD97B6B994A7DBB609.png
168,AB11080,未設定,https://image.obdesign.com.tw/catalog/products/AB11080/AB11080@1.jpg,CA1674,未設定,https://image.obdesign.com.tw/catalog/products/CA1674/CA1674@1.jpg,
169,AB11080,未設定,https://image.obdesign.com.tw/catalog/products/AB11080/AB11080@T9-1.jpg,CA1674,未設定,https://image.obdesign.com.tw/catalog/products/CA1674/CA1674@1.jpg,
170,AB11080,未設定,https://image.obdesign.com.tw/catalog/products/AB11080/AB11080@PIC-2.jpg,BA5173,褲子,https://image.obdesign.com.tw/catalog/products/BA5173/BA5173@1.jpg,
171,AB11080,未設定,https://image.obdesign.com.tw/catalog/products/AB11080/AB11080@PIC-13.jpg,CA1674,未設定,https://image.obdesign.com.tw/catalog/products/CA1674/CA1674@1.jpg,
172,AB11080,未設定,https://image.obdesign.com.tw/catalog/products/AB11080/AB11080@PIC-3.jpg,BA5173,褲子,https://image.obdesign.com.tw/catalog/products/BA5173/BA5173@1.jpg,
173,AB11092,未設定,https://image.obdesign.com.tw/catalog/products/AB11092/AB11092@PIC-2.jpg,CA1714,裙子,https://image.obdesign.com.tw/catalog/products/CA1714/CA1714@1.jpg,
174,AB11092,未設定,https://image.obdesign.com.tw/catalog/products/AB11092/AB11092@PIC-9.jpg,BA4547,未設定,https://image.obdesign.com.tw/catalog/products/BA4547/BA4547@1.jpg,
175,AB11115,未設定,https://image.obdesign.com.tw/catalog/products/AB11115/AB11115@PIC-6.jpg,BA4644,未設定,https://image.obdesign.com.tw/catalog/products/BA4644/BA4644@1.jpg,
176,AB11115,未設定,https://image.obdesign.com.tw/catalog/products/AB11115/AB11115@T9-1.jpg,CA1731,裙子,https://image.obdesign.com.tw/catalog/products/CA1731/CA1731@1.jpg,
177,AB11115,未設定,https://image.obdesign.com.tw/catalog/products/AB11115/AB11115@PIC-1.jpg,CA1731,裙子,https://image.obdesign.com.tw/catalog/products/CA1731/CA1731@1.jpg,
178,AB11115,未設定,https://image.obdesign.com.tw/catalog/products/AB11115/AB11115@1.jpg,CA1731,裙子,https://image.obdesign.com.tw/catalog/products/CA1731/CA1731@1.jpg,
179,AB11122,上衣,https://image.obdesign.com.tw/catalog/products/AB11122/AB11122@PIC-1.jpg,BA5161,未設定,https://image.obdesign.com.tw/catalog/products/BA5161/BA5161@1.jpg,
180,AB11122,上衣,https://image.obdesign.com.tw/catalog/products/AB11122/AB11122@PIC-10.jpg,BA5172,褲子,https://image.obdesign.com.tw/catalog/products/BA5172/BA5172@1.jpg,
181,AB11122,上衣,https://image.obdesign.com.tw/catalog/products/AB11122/AB11122@T9-1.jpg,BA5178,未設定,https://image.obdesign.com.tw/catalog/products/BA5178/BA5178@1.jpg,
182,AB11123,未設定,https://image.obdesign.com.tw/catalog/products/AB11123/AB11123@1.jpg,BA5438,未設定,https://image.obdesign.com.tw/catalog/products/BA5438/BA5438@1.jpg,
183,AB11123,未設定,https://image.obdesign.com.tw/catalog/products/AB11123/AB11123@T9-1.jpg,BA5438,未設定,https://image.obdesign.com.tw/catalog/products/BA5438/BA5438@1.jpg,
184,AB11123,未設定,https://image.obdesign.com.tw/catalog/products/AB11123/AB11123@PIC-12.jpg,BA5438,未設定,https://image.obdesign.com.tw/catalog/products/BA5438/BA5438@1.jpg,
185,AB11127,未設定,https://image.obdesign.com.tw/catalog/products/AB11127/AB11127@PIC-6.jpg,CA1736,未設定,https://image.obdesign.com.tw/catalog/products/CA1736/CA1736@1.jpg,
186,AB11127,未設定,https://image.obdesign.com.tw/catalog/products/AB11127/AB11127@PIC-3.jpg,BA4689,褲子,https://image.obdesign.com.tw/catalog/products/BA4689/BA4689@1.jpg,
187,AB11128,上衣,https://image.obdesign.com.tw/catalog/products/AB11128/AB11128@PIC-11.jpg,FA2014,未設定,https://image.obdesign.com.tw/catalog/products/FA2014/FA2014@1.jpg,
188,AB11128,上衣,https://image.obdesign.com.tw/catalog/products/AB11128/AB11128@PIC-2.jpg,CA1720,未設定,https://image.obdesign.com.tw/catalog/products/CA1720/CA1720@1.jpg,
189,AB11128,上衣,https://image.obdesign.com.tw/catalog/products/AB11128/AB11128@T9-1.jpg,BA5205,未設定,https://image.obdesign.com.tw/catalog/products/BA5205/BA5205@1.jpg,
190,AB11131,上衣,https://image.obdesign.com.tw/catalog/products/AB11131/AB11131@PIC-1.jpg,ZC1626,未設定,https://image.obdesign.com.tw/catalog/products/ZC1626/ZC1626@1.jpg,
191,AB11131,上衣,https://image.obdesign.com.tw/catalog/products/AB11131/AB11131@PIC-5.jpg,DA7022,未設定,https://image.obdesign.com.tw/catalog/products/DA7022/DA7022@1.jpg,
192,AB11139,未設定,https://image.obdesign.com.tw/catalog/products/AB11139/AB11139@PIC-7.jpg,ZC1528,未設定,https://image.obdesign.com.tw/catalog/products/ZC1528/ZC1528@1.jpg,
193,AB11139,未設定,https://image.obdesign.com.tw/catalog/products/AB11139/AB11139@PIC-6.jpg,CA1726,未設定,https://image.obdesign.com.tw/catalog/products/CA1726/CA1726@1.jpg,
194,AB11139,未設定,https://image.obdesign.com.tw/catalog/products/AB11139/AB11139@PIC-2.jpg,BA5185,未設定,https://image.obdesign.com.tw/catalog/products/BA5185/BA5185@1.jpg,
195,AB11142,上衣,https://image.obdesign.com.tw/catalog/products/AB11142/AB11142@PIC-15.jpg,CA1756,裙子,https://image.obdesign.com.tw/catalog/products/CA1756/CA1756@1.jpg,
196,AB11142,上衣,https://image.obdesign.com.tw/catalog/products/AB11142/AB11142@T9-1.jpg,CA1756,裙子,https://image.obdesign.com.tw/catalog/products/CA1756/CA1756@1.jpg,
197,AB11148,未設定,https://image.obdesign.com.tw/catalog/products/AB11148/AB11148@PIC-4.jpg,FA2119,未設定,https://image.obdesign.com.tw/catalog/products/FA2119/FA2119@1.jpg,
198,AB11148,未設定,https://image.obdesign.com.tw/catalog/products/AB11148/AB11148@PIC-8.jpg,CA1727,未設定,https://image.obdesign.com.tw/catalog/products/CA1727/CA1727@1.jpg,
199,AB11155,未設定,https://image.obdesign.com.tw/catalog/products/AB11155/AB11155@PIC-13.jpg,BA4704,褲子,https://image.obdesign.com.tw/catalog/products/BA4704/BA4704@1.jpg,https://image.obdesign.com.tw/catalog/products/BA4704/BA4704@CB-T4-42673C111B9488BAF0B4.png
200,AB11155,未設定,https://image.obdesign.com.tw/catalog/products/AB11155/AB11155@PIC-14.jpg,BA4704,褲子,https://image.obdesign.com.tw/catalog/products/BA4704/BA4704@1.jpg,https://image.obdesign.com.tw/catalog/products/BA4704/BA4704@CB-T4-42673C111B9488BAF0B4.png
201,AB11155,未設定,https://image.obdesign.com.tw/catalog/products/AB11155/AB11155@1.jpg,BA4704,褲子,https://image.obdesign.com.tw/catalog/products/BA4704/BA4704@1.jpg,https://image.obdesign.com.tw/catalog/products/BA4704/BA4704@CB-T4-42673C111B9488BAF0B4.png
202,AB11155,未設定,https://image.obdesign.com.tw/catalog/products/AB11155/AB11155@T9-1.jpg,BA4704,褲子,https://image.obdesign.com.tw/catalog/products/BA4704/BA4704@1.jpg,https://image.obdesign.com.tw/catalog/products/BA4704/BA4704@CB-T4-42673C111B9488BAF0B4.png
203,AB11158,未設定,https://image.obdesign.com.tw/catalog/products/AB11158/AB11158@PIC-1.jpg,SD0225,未設定,https://image.obdesign.com.tw/catalog/products/SD0225/SD0225@1.jpg,
204,AB11158,未設定,https://image.obdesign.com.tw/catalog/products/AB11158/AB11158@PIC-3.jpg,SD0225,未設定,https://image.obdesign.com.tw/catalog/products/SD0225/SD0225@1.jpg,
205,AB11159,未設定,https://image.obdesign.com.tw/catalog/products/AB11159/AB11159@PIC-15.jpg,BA5179,未設定,https://image.obdesign.com.tw/catalog/products/BA5179/BA5179@1.jpg,
206,AB11159,未設定,https://image.obdesign.com.tw/catalog/products/AB11159/AB11159@T9-1.jpg,BA5179,未設定,https://image.obdesign.com.tw/catalog/products/BA5179/BA5179@1.jpg,
207,AB11159,未設定,https://image.obdesign.com.tw/catalog/products/AB11159/AB11159@PIC-19.jpg,BA5179,未設定,https://image.obdesign.com.tw/catalog/products/BA5179/BA5179@1.jpg,
208,AB11159,未設定,https://image.obdesign.com.tw/catalog/products/AB11159/AB11159@PIC-6.jpg,FA2110,未設定,https://image.obdesign.com.tw/catalog/products/FA2110/FA2110@1.jpg,
209,AB11160,未設定,https://image.obdesign.com.tw/catalog/products/AB11160/AB11160@T9-2.jpg,ZB0746,未設定,https://image.obdesign.com.tw/catalog/products/ZB0746/ZB0746@1.jpg,
210,AB11160,未設定,https://image.obdesign.com.tw/catalog/products/AB11160/AB11160@1.jpg,ZB0746,未設定,https://image.obdesign.com.tw/catalog/products/ZB0746/ZB0746@1.jpg,
211,AB11160,未設定,https://image.obdesign.com.tw/catalog/products/AB11160/AB11160@PIC-4.jpg,ZB0746,未設定,https://image.obdesign.com.tw/catalog/products/ZB0746/ZB0746@1.jpg,
212,AB11160,未設定,https://image.obdesign.com.tw/catalog/products/AB11160/AB11160@PIC-5.jpg,ZB0746,未設定,https://image.obdesign.com.tw/catalog/products/ZB0746/ZB0746@1.jpg,
213,AB11160,未設定,https://image.obdesign.com.tw/catalog/products/AB11160/AB11160@T9-1.jpg,ZB0746,未設定,https://image.obdesign.com.tw/catalog/products/ZB0746/ZB0746@1.jpg,
214,AB11164,未設定,https://image.obdesign.com.tw/catalog/products/AB11164/AB11164@IMG12-17DD03E3F7.jpg,CA1756,裙子,https://image.obdesign.com.tw/catalog/products/CA1756/CA1756@1.jpg,
215,AB11164,未設定,https://image.obdesign.com.tw/catalog/products/AB11164/AB11164@T9-1.jpg,CA1756,裙子,https://image.obdesign.com.tw/catalog/products/CA1756/CA1756@1.jpg,
216,AB11164,未設定,https://image.obdesign.com.tw/catalog/products/AB11164/AB11164@PIC-2.jpg,CA1756,裙子,https://image.obdesign.com.tw/catalog/products/CA1756/CA1756@1.jpg,
217,AB11165,上衣,https://image.obdesign.com.tw/catalog/products/AB11165/AB11165@2.jpg,CA1699,未設定,https://image.obdesign.com.tw/catalog/products/CA1699/CA1699@1.jpg,
218,AB11165,上衣,https://image.obdesign.com.tw/catalog/products/AB11165/AB11165@T9-1.jpg,CA1699,未設定,https://image.obdesign.com.tw/catalog/products/CA1699/CA1699@1.jpg,
219,AB11165,上衣,https://image.obdesign.com.tw/catalog/products/AB11165/AB11165@IMG12-6331C8D4AA.jpg,CA1699,未設定,https://image.obdesign.com.tw/catalog/products/CA1699/CA1699@1.jpg,
220,AB11165,上衣,https://image.obdesign.com.tw/catalog/products/AB11165/AB11165@PIC-12.jpg,CA1756,裙子,https://image.obdesign.com.tw/catalog/products/CA1756/CA1756@1.jpg,
221,AB11165,上衣,https://image.obdesign.com.tw/catalog/products/AB11165/AB11165@PIC-2.jpg,CA1699,未設定,https://image.obdesign.com.tw/catalog/products/CA1699/CA1699@1.jpg,
222,AB11165,上衣,https://image.obdesign.com.tw/catalog/products/AB11165/AB11165@PIC-4.jpg,CA1699,未設定,https://image.obdesign.com.tw/catalog/products/CA1699/CA1699@1.jpg,
223,AB11167,未設定,https://image.obdesign.com.tw/catalog/products/AB11167/AB11167@PIC-3.jpg,BA4598,未設定,https://image.obdesign.com.tw/catalog/products/BA4598/BA4598@1.jpg,
224,AB11168,上衣,https://image.obdesign.com.tw/catalog/products/AB11168/AB11168@PIC-5.jpg,EA2719,未設定,https://image.obdesign.com.tw/catalog/products/EA2719/EA2719@1.jpg,
225,AB11168,上衣,https://image.obdesign.com.tw/catalog/products/AB11168/AB11168@PIC-2.jpg,BA5175,未設定,https://image.obdesign.com.tw/catalog/products/BA5175/BA5175@1.jpg,
226,AB11180,未設定,https://image.obdesign.com.tw/catalog/products/AB11180/AB11180@PIC-7.jpg,CA1717,未設定,https://image.obdesign.com.tw/catalog/products/CA1717/CA1717@1.jpg,
227,AB11180,未設定,https://image.obdesign.com.tw/catalog/products/AB11180/AB11180@T9-1.jpg,BA5253,未設定,https://image.obdesign.com.tw/catalog/products/BA5253/BA5253@1.jpg,
228,AB11180,未設定,https://image.obdesign.com.tw/catalog/products/AB11180/AB11180@PIC-2.jpg,BA5253,未設定,https://image.obdesign.com.tw/catalog/products/BA5253/BA5253@1.jpg,
229,AB11180,未設定,https://image.obdesign.com.tw/catalog/products/AB11180/AB11180@1.jpg,BA5253,未設定,https://image.obdesign.com.tw/catalog/products/BA5253/BA5253@1.jpg,
230,AB11180,未設定,https://image.obdesign.com.tw/catalog/products/AB11180/AB11180@PIC-4.jpg,BA5253,未設定,https://image.obdesign.com.tw/catalog/products/BA5253/BA5253@1.jpg,
231,AB11181,未設定,https://image.obdesign.com.tw/catalog/products/AB11181/AB11181@PIC-7.jpg,CA1353,裙子,https://image.obdesign.com.tw/catalog/products/CA1353/CA1353@1.jpg,https://image.obdesign.com.tw/catalog/products/CA1353/CA1353@CB-T4-C66083F9FDD44E785662.png
232,AB11181,未設定,https://image.obdesign.com.tw/catalog/products/AB11181/AB11181@PIC-4.jpg,BA5255,褲子,https://image.obdesign.com.tw/catalog/products/BA5255/BA5255@1.jpg,
233,AB11181,未設定,https://image.obdesign.com.tw/catalog/products/AB11181/AB11181@PIC-11.jpg,BA5156,褲子,https://image.obdesign.com.tw/catalog/products/BA5156/BA5156@1.jpg,https://image.obdesign.com.tw/catalog/products/BA5156/BA5156@CB-T4-76B7005F2E44A6CA94DA.png
234,AB11181,未設定,https://image.obdesign.com.tw/catalog/products/AB11181/AB11181@PIC-9.jpg,BA4601,褲子,https://image.obdesign.com.tw/catalog/products/BA4601/BA4601@1.jpg,
235,AB11182,未設定,https://image.obdesign.com.tw/catalog/products/AB11182/AB11182@PIC-3.jpg,CA1250,裙子,https://image.obdesign.com.tw/catalog/products/CA1250/CA1250@1.jpg,
236,AB11184,未設定,https://image.obdesign.com.tw/catalog/products/AB11184/AB11184@PIC-1.jpg,ZC1659,未設定,https://image.obdesign.com.tw/catalog/products/ZC1659/ZC1659@1.jpg,
237,AB11184,未設定,https://image.obdesign.com.tw/catalog/products/AB11184/AB11184@PIC-10.jpg,BA1798,未設定,https://image.obdesign.com.tw/catalog/products/BA1798/BA1798@1.jpg,
238,AB11184,未設定,https://image.obdesign.com.tw/catalog/products/AB11184/AB11184@PIC-7.jpg,BA5277,未設定,https://image.obdesign.com.tw/catalog/products/BA5277/BA5277@1.jpg,
239,AB11202,未設定,https://image.obdesign.com.tw/catalog/products/AB11202/AB11202@PIC-6.jpg,ZC1694,未設定,https://image.obdesign.com.tw/catalog/products/ZC1694/ZC1694@1.jpg,
240,AB11202,未設定,https://image.obdesign.com.tw/catalog/products/AB11202/AB11202@PIC-4.jpg,BA4000,褲子,https://image.obdesign.com.tw/catalog/products/BA4000/BA4000@1.jpg,https://image.obdesign.com.tw/catalog/products/BA4000/BA4000@CB-T4-7A1AECF546E47FDA7CDF.png
241,AB11207,未設定,https://image.obdesign.com.tw/catalog/products/AB11207/AB11207@T9-1.jpg,CA1738,未設定,https://image.obdesign.com.tw/catalog/products/CA1738/CA1738@1.jpg,
242,AB11243,未設定,https://image.obdesign.com.tw/catalog/products/AB11243/AB11243@PIC-1.jpg,BA5243,未設定,https://image.obdesign.com.tw/catalog/products/BA5243/BA5243@1.jpg,
